"","Ptt","RDate","Period","T2460","T2224","T2022","T1820","T1618","T1416","T1214","T1012","T810","T68","T46","T04","Species"
"1207",119497,"7/20/12 5:00",5,82.7,9.2,3.3,1.8,1.8,1.1,0,0,0,0,0,0,"Short-finned pilot whale"
"1208",119497,"7/21/12 11:00",11,81.8,1.9,1.9,1.9,2.9,3.9,4.5,1,0,0,0,0,"Short-finned pilot whale"
"1209",119497,"7/21/12 17:00",17,92.6,0.7,0.7,0.7,0.7,0.7,1.1,2.2,0.4,0,0,0,"Short-finned pilot whale"
"1210",119497,"7/21/12 23:00",23,77.3,8.4,6.1,6.1,1,1,0,0,0,0,0,0,"Short-finned pilot whale"
"1211",119497,"7/21/12 5:00",5,84.9,8.5,5.5,1.1,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1212",119497,"7/22/12 11:00",11,75.8,2.6,2.6,2.6,3.2,3.9,3.2,3.2,2.9,0,0,0,"Short-finned pilot whale"
"1213",119497,"7/22/12 17:00",17,88.9,1.1,1.1,1.5,1.5,2.6,3,0.4,0,0,0,0,"Short-finned pilot whale"
"1214",119497,"7/22/12 23:00",23,84.8,4.4,3.3,3,0.7,1.1,1.5,1.1,0,0,0,0,"Short-finned pilot whale"
"1215",119497,"7/22/12 5:00",5,74.4,6.5,5.2,10,1.3,0.6,0.6,0.6,0.6,0,0,0,"Short-finned pilot whale"
"1216",119497,"7/23/12 11:00",11,74,3.2,2.3,1.9,1.9,2.9,3.9,5.8,3.9,0,0,0,"Short-finned pilot whale"
"1217",119497,"7/23/12 17:00",17,81.3,1.9,1.6,1.6,1.6,1.9,2.6,4.2,3.2,0,0,0,"Short-finned pilot whale"
"1218",119497,"7/23/12 23:00",23,89.6,1.5,1.9,0.7,0.7,1.1,1.9,2.6,0,0,0,0,"Short-finned pilot whale"
"1219",119497,"7/23/12 5:00",5,49,8.1,6.7,7.2,8.1,7.7,5.6,5.8,1.9,0,0,0,"Short-finned pilot whale"
"1220",119497,"7/24/12 11:00",11,69.4,4.2,3.6,4.5,6.1,10.3,1.9,0,0,0,0,0,"Short-finned pilot whale"
"1221",119497,"7/24/12 17:00",17,90.7,0.7,0.7,1.1,1.5,3.7,1.5,0,0,0,0,0,"Short-finned pilot whale"
"1222",119497,"7/24/12 23:00",23,66.1,4.4,4.4,3.9,4.7,7.5,6.1,2.8,0,0,0,0,"Short-finned pilot whale"
"1223",119497,"7/24/12 5:00",5,71.9,3.2,2.6,2.9,2.9,4.5,5.5,5.8,0.6,0,0,0,"Short-finned pilot whale"
"1224",119499,"5/5/13 18:00",18,13.7,3.6,3.6,3.8,3.4,4.7,9.6,31.6,12.5,13.5,0,0,"Sperm whale"
"1225",119499,"5/5/13 23:00",23,9.6,5.4,3.7,3.5,3.5,4.6,12,37.2,12.2,4.1,4.1,0,"Sperm whale"
"1226",119499,"5/14/13 11:00",11,48.4,3.5,2.8,2.8,2.5,2.8,3.5,8.5,10.8,10.6,3.9,0,"Sperm whale"
"1227",119499,"5/14/13 17:00",17,61.1,1.9,1.9,2.5,2.2,2.5,7.2,16.9,3.6,0,0,0,"Sperm whale"
"1228",119499,"5/14/13 23:00",23,11.8,4.2,3.5,3.9,4,4.4,7.1,26.5,23.2,6.9,4.4,0,"Sperm whale"
"1229",119499,"5/14/13 5:00",5,17.1,3.5,2.5,2.5,3,3.9,4.9,50.7,11.8,0,0,0,"Sperm whale"
"1230",119499,"5/15/13 11:00",11,12.8,4.4,3.9,4.2,3.9,4.7,6.9,25.5,30.9,2.8,0,0,"Sperm whale"
"1231",119499,"5/15/13 17:00",17,16.8,4.4,3.8,4.4,4.3,4.6,9.2,29.9,22.1,0.6,0,0,"Sperm whale"
"1232",119499,"5/15/13 23:00",23,36.6,3.7,3.1,3.9,4.3,7.2,13.3,13.1,14.6,0.2,0,0,"Sperm whale"
"1233",119499,"5/15/13 5:00",5,12.5,5.3,3.9,4.6,5,4.9,21.2,31.9,10.8,0,0,0,"Sperm whale"
"1234",119499,"5/16/13 11:00",11,21.9,6.8,3.6,4.2,4,4.2,6.8,30.9,17.6,0,0,0,"Sperm whale"
"1235",119499,"5/16/13 17:00",17,14.6,4.7,3.5,4.2,4.2,4.3,10.6,32.9,21.1,0,0,0,"Sperm whale"
"1236",119499,"5/16/13 23:00",23,11.8,6.1,4.3,4.8,5.3,5.8,30.3,27,3.7,0.8,0,0,"Sperm whale"
"1237",119499,"5/16/13 5:00",5,9,5.8,4.2,5,4.9,5.4,31,34.3,0.4,0,0,0,"Sperm whale"
"1238",119499,"5/17/13 11:00",11,32.6,3.9,2.8,3.1,3.3,3.6,5,14,31.6,0.1,0,0,"Sperm whale"
"1239",119499,"5/17/13 17:00",17,43.3,2.2,2,2,2.4,2.6,3.7,17,16.6,6.8,1.3,0,"Sperm whale"
"1240",119499,"5/17/13 23:00",23,12.6,4.4,3.6,4,4.2,4.4,13.9,25.3,25.1,2.4,0,0,"Sperm whale"
"1241",119499,"5/17/13 5:00",5,23.9,5,3.6,4.3,4.3,5,30.3,22,1.5,0,0,0,"Sperm whale"
"1242",119499,"5/18/13 11:00",11,27.8,2.8,2.8,2.4,2.8,3.1,2.8,4.8,42.8,8,0,0,"Sperm whale"
"1243",119499,"5/18/13 17:00",17,17.3,3.3,3.1,3.3,3.5,3.9,5.9,15.9,40.4,3.3,0,0,"Sperm whale"
"1244",119499,"5/18/13 23:00",23,68,1.9,1.4,1.7,1.7,2.2,8.8,13.5,0.8,0,0,0,"Sperm whale"
"1245",119499,"5/18/13 5:00",5,32.9,3.3,2.8,2.9,3.3,3.6,7.8,33.7,9.4,0.3,0,0,"Sperm whale"
"1246",119499,"5/19/13 11:00",11,12.5,3.9,3.1,3.3,3.7,4.1,4.4,19.6,45.4,0,0,0,"Sperm whale"
"1247",119499,"5/19/13 17:00",17,22.5,3.7,3.7,3.9,4.1,4.6,12.9,36.7,7.9,0,0,0,"Sperm whale"
"1248",119499,"5/19/13 23:00",23,47.5,8.1,15.3,7.2,2.1,2.8,9.5,4.2,3.5,0,0,0,"Sperm whale"
"1249",119499,"5/19/13 5:00",5,10.2,3.7,3.1,3.5,3.9,4.3,18.3,40.3,7.9,3.9,0.9,0,"Sperm whale"
"1250",119499,"5/20/13 11:00",11,14.4,3.5,2.6,2.6,3,3.7,4.2,7,51.7,7.4,0,0,"Sperm whale"
"1251",119499,"5/20/13 17:00",17,21.7,2.8,2.8,3,3.5,4.3,5.6,12.6,40.9,3,0,0,"Sperm whale"
"1252",119499,"5/20/13 23:00",23,27.5,3.2,2.9,3.2,3.5,4,11.3,16.1,23.5,4.7,0,0,"Sperm whale"
"1253",119499,"5/20/13 5:00",5,29.2,4.3,7.1,2.1,2.2,2.8,3.2,13.2,33.6,2.4,0,0,"Sperm whale"
"1254",119499,"5/21/13 11:00",11,14.2,3.8,3.6,3.3,3.8,4.3,6,30.6,30.4,0,0,0,"Sperm whale"
"1255",119499,"5/21/13 17:00",17,12.7,3.5,3.3,3.1,3.5,4.1,10.3,22.3,36.5,0.6,0,0,"Sperm whale"
"1256",119499,"5/21/13 23:00",23,69,5,4.4,1.7,1.7,1.9,2.8,11.1,2.5,0,0,0,"Sperm whale"
"1257",119499,"5/21/13 5:00",5,15.9,4.4,3.9,4.3,5.4,5.7,10,42.7,7.8,0,0,0,"Sperm whale"
"1258",119499,"5/22/13 11:00",11,20.5,3.7,3.1,3.3,3.7,4.2,8.5,11.4,38.4,3.1,0,0,"Sperm whale"
"1259",119499,"5/22/13 17:00",17,16.1,4.2,3.5,4,3.9,4.2,14.3,17.2,32.5,0,0,0,"Sperm whale"
"1260",119499,"5/22/13 23:00",23,24.5,5,3.9,5,5,6.5,10.7,14.5,23.9,1,0,0,"Sperm whale"
"1261",119499,"5/22/13 5:00",5,12.9,4.3,3.2,3.8,4.5,7.4,27.8,18.5,16.8,0.8,0,0,"Sperm whale"
"1262",119499,"5/23/13 11:00",11,33.8,3,2.4,2.6,2.4,2.6,3,9.4,40.9,0,0,0,"Sperm whale"
"1263",119499,"5/23/13 5:00",5,34.6,4.2,2.9,3.6,3.3,3.5,9.7,15.7,18.9,3.6,0,0,"Sperm whale"
"1264",119499,"5/6/13 11:00",11,64.5,2.2,1.9,1.9,1.7,2.2,9.4,16.1,0,0,0,0,"Sperm whale"
"1265",119499,"5/6/13 17:00",17,14.8,4.6,3.5,3.2,3.5,4.6,7.4,51.7,5.6,0.9,0,0,"Sperm whale"
"1266",119499,"5/6/13 23:00",23,12.8,4.9,3.9,3.7,3.7,5.4,8,20.2,25.7,9,2.6,0,"Sperm whale"
"1267",119499,"5/6/13 5:00",5,20.4,6,3.6,3.5,3.5,4.4,11.7,24.3,18,2.5,2.2,0,"Sperm whale"
"1268",119499,"5/7/13 11:00",11,19.3,4,4.3,3.9,4.2,5.1,8.6,29,12.1,9.6,0,0,"Sperm whale"
"1269",119499,"5/7/13 17:00",17,19.2,3.5,3.9,3.7,3.7,4.8,6.3,42.4,6.6,3.5,2.6,0,"Sperm whale"
"1270",119499,"5/7/13 23:00",23,10.9,4.4,3.7,3.5,3.9,5.4,12.4,37.9,11.8,6.1,0,0,"Sperm whale"
"1271",119499,"5/7/13 5:00",5,16.1,5.3,3.9,3.3,3.6,4.6,12.4,25.8,20.6,4.4,0,0,"Sperm whale"
"1272",119499,"5/8/13 11:00",11,59,2.1,2.3,2.1,2.1,2.5,2.5,6.3,12,7.6,1.4,0,"Sperm whale"
"1273",119499,"5/8/13 17:00",17,59.9,1.1,1.7,1.1,1.4,1.9,1.9,5.6,12.3,9.2,3.9,0,"Sperm whale"
"1274",119499,"5/8/13 23:00",23,10,4.6,3.5,3.3,3.3,4.2,8.9,43.2,16.6,2.4,0,0,"Sperm whale"
"1275",119499,"5/8/13 5:00",5,28.4,4.3,3.2,2.9,2.9,3.9,10.7,33.8,4.9,2.6,2.4,0,"Sperm whale"
"1276",119499,"5/9/13 11:00",11,42.7,2.6,2.4,2.2,2.2,2.8,3.1,8.1,8.5,17.9,7.4,0,"Sperm whale"
"1277",119499,"5/9/13 17:00",17,45.6,2.4,2.4,2.2,2.2,3,3.3,11.8,9,11.8,6.3,0,"Sperm whale"
"1278",119499,"5/9/13 23:00",23,11.4,3.8,3.5,3.2,3.2,4,12,28.2,30.7,0,0,0,"Sperm whale"
"1279",119499,"5/9/13 5:00",5,21.8,4,3.5,3.1,3.1,4.2,11.8,29.2,16.7,2.8,0,0,"Sperm whale"
"1280",119499,"5/10/13 11:00",11,61.8,1.4,1.4,1.1,1.1,1.7,3,12.5,11.4,2.8,1.9,0,"Sperm whale"
"1281",119499,"5/10/13 17:00",17,17.3,3.9,3.7,3.6,3.3,4.4,8.5,28.7,21.6,4.9,0,0,"Sperm whale"
"1282",119499,"5/10/13 23:00",23,12.6,3.9,3.5,3.3,3.7,5,19.8,44.2,4.1,0,0,0,"Sperm whale"
"1283",119499,"5/10/13 5:00",5,17.6,3.8,3.3,3.1,3.1,4.1,16,23.3,23.2,0.7,1.8,0,"Sperm whale"
"1284",119499,"5/11/13 11:00",11,67.7,1.4,1.1,0.8,0.8,1.1,1.9,19.9,4.4,0.8,0,0,"Sperm whale"
"1285",119499,"5/11/13 17:00",17,14.1,3.3,3.6,3,3.3,4.2,8,59.3,1.1,0,0,0,"Sperm whale"
"1286",119499,"5/11/13 23:00",23,14.1,4.8,3.9,3.5,3.9,5.4,20.2,38,6.3,0,0,0,"Sperm whale"
"1287",119499,"5/11/13 5:00",5,15.5,5.1,3.9,3.9,3.9,5.1,11.1,49.1,2.3,0,0,0,"Sperm whale"
"1288",119499,"5/12/13 11:00",11,64.9,2.2,1.9,1.7,1.4,2.2,2.8,15.2,7.7,0,0,0,"Sperm whale"
"1289",119499,"5/12/13 17:00",17,13.3,2.8,3.1,3.1,2.6,3.5,3.9,18.1,32.4,12.4,5,0,"Sperm whale"
"1290",119499,"5/12/13 23:00",23,11.9,4.2,3.2,2.9,2.9,3.8,4.2,28.1,29.9,9,0,0,"Sperm whale"
"1291",119499,"5/12/13 5:00",5,11.9,4.6,3.3,3.1,3.1,4.1,19.3,41.5,6.7,2.4,0,0,"Sperm whale"
"1292",119499,"5/13/13 11:00",11,18.7,4.4,3.5,3.3,3.5,4.3,5.4,12.4,44.5,0,0,0,"Sperm whale"
"1293",119499,"5/13/13 17:00",17,60.7,1.7,1.7,1.7,1.7,1.9,1.9,4.2,19.1,4.2,1.4,0,"Sperm whale"
"1294",119499,"5/13/13 23:00",23,24.5,4,3.2,3.5,3.8,4.3,5.6,35.2,14.7,1.3,0,0,"Sperm whale"
"1295",119499,"5/13/13 5:00",5,12,4.2,2.8,2.8,2.8,3.7,5.1,48.8,17.8,0,0,0,"Sperm whale"
"1296",119500,"6/4/13 19:00",19,79.3,13,7.6,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1297",119500,"6/4/13 23:00",23,55.4,2.1,1.8,2.1,2.3,2.8,3.2,15.2,15,0,0,0,"Sperm whale"
"1298",119500,"6/5/13 11:00",11,19.2,4,3.8,3.6,4.2,5.3,7.1,33.8,19.2,0,0,0,"Sperm whale"
"1299",119500,"6/5/13 17:00",17,18.2,4,3.9,3.7,4,5.4,7.1,31.8,20.9,1,0,0,"Sperm whale"
"1300",119500,"6/5/13 23:00",23,37.3,4.3,4.1,3.9,4.3,5.2,7.8,24.8,8.5,0,0,0,"Sperm whale"
"1301",119500,"6/5/13 5:00",5,15.7,4.3,4.3,4.3,4.6,5.4,6.8,41,13.7,0,0,0,"Sperm whale"
"1302",119500,"6/6/13 11:00",11,17.8,4.9,4.3,3.9,4,5.3,6.1,18.6,34,1.1,0,0,"Sperm whale"
"1303",119500,"6/6/13 17:00",17,18.2,4.3,4,4,3.9,5.1,8.3,17.2,33.9,1,0,0,"Sperm whale"
"1304",119500,"6/6/13 23:00",23,17.9,5,4.4,4.3,4.3,5.4,7.4,34.7,16.6,0,0,0,"Sperm whale"
"1305",119500,"6/6/13 5:00",5,79.2,1.3,1,1.3,1.6,1.6,1.9,11.4,0.6,0,0,0,"Sperm whale"
"1306",119500,"6/7/13 11:00",11,19.1,4.7,4.2,4,3.8,4.7,6.8,18.2,33.9,0.6,0,0,"Sperm whale"
"1307",119500,"6/7/13 17:00",17,28.7,3.7,3.6,3.3,3.6,4.7,5.8,22.3,21.5,2.6,0,0,"Sperm whale"
"1308",119500,"6/7/13 23:00",23,17.9,4.5,4.2,4,4,5.1,5.7,28.4,26.1,0,0,0,"Sperm whale"
"1309",119500,"6/8/13 17:00",17,71.9,1,1,1,1,1.6,2.6,11.9,8.1,0,0,0,"Sperm whale"
"1310",119500,"6/8/13 5:00",5,16.7,4.7,3.9,3.9,4,4.9,6.7,30.3,24.9,0,0,0,"Sperm whale"
"1311",119500,"6/9/13 5:00",5,13.7,3.7,3.2,3.5,3.7,4.9,7.4,49.5,10.4,0,0,0,"Sperm whale"
"1312",119501,"6/20/13 23:00",23,79,2,2.3,2.7,2.3,2,2.7,5.7,1.3,0,0,0,"Sperm whale"
"1313",119501,"6/21/13 11:00",11,23.2,5,4.2,4.1,4.8,5,5.2,7.9,38.7,2,0,0,"Sperm whale"
"1314",119501,"6/21/13 17:00",17,50.8,3.2,3,3,3.9,3.9,4.2,8.8,19,0,0,0,"Sperm whale"
"1315",119501,"6/21/13 23:00",23,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1316",119501,"6/21/13 5:00",5,19.4,5.1,4.5,4.8,5.8,8.7,18,22.9,10.8,0,0,0,"Sperm whale"
"1317",119501,"6/22/13 11:00",11,22.8,4.6,4,4.2,5.1,5.7,6,17.4,30,0.1,0,0,"Sperm whale"
"1318",119501,"6/22/13 17:00",17,33.9,4.7,4.2,4.2,5.4,6.9,13.8,13.5,11.8,1.7,0,0,"Sperm whale"
"1319",119501,"6/22/13 23:00",23,28.2,5.6,5.3,6.1,8.8,19.9,17.4,6.8,1.9,0,0,0,"Sperm whale"
"1320",119501,"6/22/13 5:00",5,25.1,5.1,5.5,6.7,7.1,10.1,25.1,14.7,0.6,0,0,0,"Sperm whale"
"1321",119501,"6/23/13 11:00",11,24.1,4.8,4.1,3.7,4.4,5.3,5.5,10.1,37.6,0.4,0,0,"Sperm whale"
"1322",119501,"6/23/13 17:00",17,75.9,1.6,1.6,1.6,2,2,1.6,2.6,10.4,0.7,0,0,"Sperm whale"
"1323",119501,"6/23/13 23:00",23,60.1,2.8,2.5,2.8,3.3,3.6,15.2,6.9,2.8,0,0,0,"Sperm whale"
"1324",119501,"6/23/13 5:00",5,48.3,3.9,3.7,4.2,5.1,9.5,19.9,5.3,0.2,0,0,0,"Sperm whale"
"1325",119501,"6/24/13 11:00",11,23,4.3,3.9,3.7,4,5.4,5.7,10.7,29,10.3,0,0,"Sperm whale"
"1326",119501,"6/24/13 17:00",17,27.5,4.7,4.4,4.3,4.9,6.5,7.6,19.8,18.7,1.5,0,0,"Sperm whale"
"1327",119501,"6/24/13 23:00",23,82.5,1,1,1,1,1.3,1.3,4.9,4.9,1.3,0,0,"Sperm whale"
"1328",119501,"6/24/13 5:00",5,31.4,4.3,4.6,4.7,5.8,6.3,8.5,26.7,6.1,1.5,0,0,"Sperm whale"
"1329",119501,"6/25/13 11:00",11,22.6,4.3,4,3.9,4.9,5.8,6.4,14,33.1,1,0,0,"Sperm whale"
"1330",119501,"6/25/13 17:00",17,46.7,3.7,3.5,3.5,3.9,4.2,4.4,12.7,17.3,0,0,0,"Sperm whale"
"1331",119501,"6/25/13 23:00",23,83.5,1.1,1.5,1.8,2.6,2.2,4,1.8,1.5,0,0,0,"Sperm whale"
"1332",119501,"6/25/13 5:00",5,23.1,4.3,4.2,4.4,5.2,6.3,7.6,20.1,21.9,2.9,0,0,"Sperm whale"
"1333",119501,"6/26/13 11:00",11,35.6,6.4,6.2,5.8,7.3,8.6,8.8,14.8,0,6.4,0,0,"Sperm whale"
"1334",119501,"6/26/13 17:00",17,25.7,4.4,4.6,4.3,5.1,6.1,6.9,14.6,28.2,0,0,0,"Sperm whale"
"1335",119501,"6/26/13 23:00",23,85.1,0.7,0.7,0.7,1.5,2.2,5.9,3,0,0,0,0,"Sperm whale"
"1336",119501,"6/26/13 5:00",5,21.5,4.6,4.3,4.7,5.1,6.1,10.8,12.6,29.6,0.6,0,0,"Sperm whale"
"1337",119501,"6/27/13 11:00",11,23.2,4.3,4.4,4.4,6,6.3,6.7,13.9,28.2,2.6,0,0,"Sperm whale"
"1338",119501,"6/27/13 17:00",17,32.1,3.9,4,4.4,5,6.7,11.8,13.3,18.5,0.3,0,0,"Sperm whale"
"1339",119501,"6/27/13 23:00",23,37.3,4.2,4.6,5.3,6.1,6.4,9.7,5.9,18.2,2.2,0,0,"Sperm whale"
"1340",119501,"6/27/13 5:00",5,41.2,3.5,3.9,4.1,5.2,5.9,10.2,15.9,10.2,0,0,0,"Sperm whale"
"1341",119501,"6/28/13 11:00",11,28.1,4.6,4.3,4.6,5.4,5.6,5.7,9.4,26.7,5.7,0,0,"Sperm whale"
"1342",119501,"6/28/13 17:00",17,25,4.6,4.2,4.3,5.4,5.8,8.9,22.8,15.7,3.3,0,0,"Sperm whale"
"1343",119502,"6/4/13 11:00",11,17.2,4.2,3.3,3.3,3.3,4.2,4.8,14.9,41.5,3.3,0,0,"Sperm whale"
"1344",119502,"6/4/13 17:00",17,18.9,4.4,4,3.9,3.9,4.6,6.1,21.5,32,0.7,0,0,"Sperm whale"
"1345",119502,"6/4/13 19:00",19,85.5,9.8,4.7,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1346",119502,"6/4/13 2:00",2,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1347",119502,"6/4/13 23:00",23,30.3,4.1,3.1,3,3.1,4.1,5.5,37,9.4,0.4,0,0,"Sperm whale"
"1348",119502,"6/4/13 5:00",5,82.3,1,1,1,0.6,1,1.9,8.1,3.2,0,0,0,"Sperm whale"
"1349",119502,"6/5/13 11:00",11,19.8,4.4,3.7,3.5,3.1,3.7,4.6,19.6,35.7,1.8,0,0,"Sperm whale"
"1350",119502,"6/5/13 17:00",17,24.2,3.6,3.3,3.2,3.1,4,4.4,22.4,25.4,6.4,0,0,"Sperm whale"
"1351",119502,"6/5/13 23:00",23,19.4,4.8,3.9,3.3,3.3,4.3,5.4,16.1,39.6,0,0,0,"Sperm whale"
"1352",119502,"6/5/13 5:00",5,71.5,1,1,1,1.3,1.6,1.6,15.5,5.2,0.3,0,0,"Sperm whale"
"1353",119502,"6/6/13 11:00",11,49.3,4.2,2.5,2.1,2.1,2.8,3.5,10.6,22.9,0,0,0,"Sperm whale"
"1354",119502,"6/6/13 23:00",23,15.9,3.7,3.2,3,3.2,4.6,6.2,50.3,9.7,0,0,0,"Sperm whale"
"1355",119502,"6/6/13 5:00",5,18,4.2,3.6,3.3,3.2,4.2,5.4,31.5,26.6,0,0,0,"Sperm whale"
"1356",119502,"6/7/13 11:00",11,23.5,4,3.5,3.3,3.3,4.3,6.1,15.8,34.9,1.3,0,0,"Sperm whale"
"1357",119502,"6/7/13 17:00",17,65.4,3,1.4,1.7,1.7,1.9,3.3,19.1,2.5,0,0,0,"Sperm whale"
"1358",119502,"6/7/13 23:00",23,15.9,3.5,3.2,3,3,4.2,6.5,52.7,8.1,0,0,0,"Sperm whale"
"1359",119503,"6/21/13 23:00",23,71.1,2.1,2.9,4.7,2.1,2.1,2.1,2.7,6.2,4.1,0,0,"Sperm whale"
"1360",119503,"6/30/13 11:00",11,29.7,3.9,4.2,4.2,5,6,9.3,14.4,21.3,2.1,0,0,"Sperm whale"
"1361",119503,"6/30/13 17:00",17,42.3,3.3,3.7,3.7,4.8,5.5,8.9,13.5,14.2,0,0,0,"Sperm whale"
"1362",119503,"6/30/13 23:00",23,27.2,4.3,4.6,5.7,7.4,8.5,18.3,11.9,12.1,0,0,0,"Sperm whale"
"1363",119503,"6/30/13 5:00",5,24.4,4.4,4.4,5,6.5,8.2,30.1,9,4.6,1.3,1.9,0,"Sperm whale"
"1364",119503,"7/1/13 11:00",11,33.2,4,4,3.9,4.7,5.7,8.1,15,20.8,0.6,0,0,"Sperm whale"
"1365",119503,"7/1/13 17:00",17,30.1,4,4,4.6,5.4,6.2,10.4,15.8,19.3,0.1,0,0,"Sperm whale"
"1366",119503,"7/1/13 23:00",23,67,2.5,3.9,4.2,3.3,3.9,10,5.3,0,0,0,0,"Sperm whale"
"1367",119503,"7/1/13 5:00",5,31.7,3.9,4.4,5.5,7.2,8.5,36,2.8,0,0,0,0,"Sperm whale"
"1368",119503,"7/2/13 11:00",11,47.6,2.8,3,3.5,3.9,4.4,6.5,8.8,15.2,3.2,1.2,0,"Sperm whale"
"1369",119503,"7/2/13 23:00",23,26.8,4.6,4.6,5,6.1,6.9,11.3,15.1,19.6,0,0,0,"Sperm whale"
"1370",119503,"7/2/13 5:00",5,25,3.9,4.2,5.4,6.3,8.1,32.4,13.2,1.7,0,0,0,"Sperm whale"
"1371",119503,"6/22/13 11:00",11,24,4,4.2,4,4.7,5.1,4.7,11.2,25.6,12.5,0,0,"Sperm whale"
"1372",119503,"6/22/13 23:00",23,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1373",119503,"6/22/13 5:00",5,25.6,4.9,4.9,4.9,5,5.4,7.1,11.7,26.8,3.9,0,0,"Sperm whale"
"1374",119503,"6/23/13 11:00",11,25.6,4.2,4,3.9,4.6,5,4.9,8.8,26.7,12.5,0,0,"Sperm whale"
"1375",119503,"6/23/13 17:00",17,35.9,4.1,4.1,4.2,5,5.7,10.1,22.7,5.3,2.9,0,0,"Sperm whale"
"1376",119503,"6/23/13 5:00",5,26.2,5,4.4,5.5,6.8,10.5,30.2,10,1.2,0,0,0,"Sperm whale"
"1377",119503,"6/24/13 11:00",11,25,4,3.9,3.8,4.2,4.9,5.4,16.3,28.5,4.2,0,0,"Sperm whale"
"1378",119503,"6/24/13 17:00",17,35.9,4.2,4.1,4.1,4.8,5.3,9.6,13.1,14.5,4.4,0,0,"Sperm whale"
"1379",119503,"6/24/13 23:00",23,68.1,1.9,2.2,2.2,2.8,3.3,12.2,5.3,1.9,0,0,0,"Sperm whale"
"1380",119503,"6/24/13 5:00",5,28.7,4.6,4.7,5.4,6.6,7.9,35.2,6.4,0.6,0,0,0,"Sperm whale"
"1381",119503,"6/25/13 11:00",11,26.4,4,4,3.9,4,4.9,4.6,7.4,22.2,18.7,0,0,"Sperm whale"
"1382",119503,"6/25/13 17:00",17,30.2,3.7,3.9,4.2,4.3,5.3,6.7,11.9,23.4,6.4,0,0,"Sperm whale"
"1383",119503,"6/25/13 23:00",23,66.4,2.2,2.5,2.8,2.8,3.1,6.1,3.9,6.7,3.6,0,0,"Sperm whale"
"1384",119503,"6/25/13 5:00",5,37.9,3.9,3.9,3.9,4.4,5.5,9.2,15,10.5,5.7,0,0,"Sperm whale"
"1385",119503,"6/26/13 11:00",11,27.5,3.7,3.7,3.7,4.4,4.9,4.9,10.4,30.8,6,0,0,"Sperm whale"
"1386",119503,"6/26/13 17:00",17,37.5,4.1,4.4,4.6,4.8,5.2,5.5,11.3,21.6,0.9,0,0,"Sperm whale"
"1387",119503,"6/26/13 23:00",23,83.3,1.1,1.5,1.1,1.5,1.5,7.8,2.2,0,0,0,0,"Sperm whale"
"1388",119503,"6/26/13 5:00",5,23.9,4.2,4.3,4.7,5.6,6.8,6.8,21.8,19.4,2.5,0,0,"Sperm whale"
"1389",119503,"6/27/13 11:00",11,27,3.6,3.6,3.6,4.3,5,7.6,9.7,28.8,6.7,0,0,"Sperm whale"
"1390",119503,"6/27/13 17:00",17,28.2,4,4.6,4.4,5,5.7,5.8,16.4,23.9,2.1,0,0,"Sperm whale"
"1391",119503,"6/27/13 23:00",23,84.8,0.7,0.7,1.1,1.5,1.5,6.7,3,0,0,0,0,"Sperm whale"
"1392",119503,"6/27/13 5:00",5,24.3,4.2,4.3,5.7,6.2,7.6,11.4,12.9,20.7,2.8,0,0,"Sperm whale"
"1393",119503,"6/28/13 11:00",11,28.3,3.8,3.9,4.3,5,5.7,11.9,12.9,23.5,0.7,0,0,"Sperm whale"
"1394",119503,"6/28/13 17:00",17,28.3,3.9,4.2,4.8,5.4,6.8,11.9,20.9,13.9,0,0,0,"Sperm whale"
"1395",119503,"6/28/13 23:00",23,29.5,4.6,5,6.1,7.4,17.5,10,4.4,9.2,6.4,0,0,"Sperm whale"
"1396",119503,"6/28/13 5:00",5,28.2,4.2,4.6,5.4,6.1,6.3,7.8,14.4,17.9,5.1,0,0,"Sperm whale"
"1397",119503,"6/29/13 11:00",11,28.4,4.3,4.6,4.4,5.4,6.1,8.9,10.4,26.1,1.4,0,0,"Sperm whale"
"1398",119503,"6/29/13 17:00",17,29.1,3.9,3.9,4.4,5.4,5.5,7.9,15.4,22.4,2.1,0,0,"Sperm whale"
"1399",119503,"6/29/13 23:00",23,73.7,1.3,1.3,1.6,2.3,3.2,14.3,2.3,0,0,0,0,"Sperm whale"
"1400",119503,"6/29/13 5:00",5,29,4.2,4.6,5.7,6.1,6.7,21,13.9,8.9,0,0,0,"Sperm whale"
"1401",121385,"4/26/14 11:00",11,63.7,4.3,3.7,3.5,3.2,4,4.6,7.5,3.7,1.7,0,0,"Short-finned pilot whale"
"1402",121385,"4/26/14 17:00",17,77.7,3.6,2.6,1.9,1.6,1.9,2.3,3.2,4.9,0.3,0,0,"Short-finned pilot whale"
"1403",121385,"4/26/14 23:00",23,74.1,5.2,4.2,4.5,2.3,3.2,2.9,2.6,1,0,0,0,"Short-finned pilot whale"
"1404",121385,"5/5/14 11:00",11,60.2,3.9,3.3,2.8,3,3.9,4.4,6.4,9.4,2.8,0,0,"Short-finned pilot whale"
