Line,Temp,Sex,Ind,Pop,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
MW28,24C,M,3,MW,0.04808778,-0.11204423,0.21867869,-0.03472079,0.23588037,0.01313491,0.15572205,0.09249545,-0.11356418,0.06623988,-0.19134568,0.05034893,-0.00860751,-0.0561448,-1.79E-05,-0.01668602,-0.09387151,0.00028689,-0.09239844,0.01669743,-0.14670311,0.01844161,-0.17040641,-0.01315585,-0.20042847,-0.02559656,-0.18237929,-0.0697312,-0.14470692,-0.10204099,-0.09667755,-0.11923088,-0.04675892,-0.12182127,0.00149492,-0.11822691,0.09296376,-0.10439398,0.14178306,-0.09046329,0.18735346,-0.06584802,0.23367468,-0.0056759,0.21898246,0.05163023,0.18956362,0.0766667,0.10335645,0.10269957,0.05593149,0.10309714,0.00620318,0.09781546,-0.05671034,0.08646746,-0.15277858,0.03577326,-0.19440243,0.02478997,0.02437302,-0.07907645,-0.05737268,-0.03789554,-0.11308835,-0.02366973,0.14853193,-0.02235302,0.07501048,-0.01583035,-0.04414976,-0.01060014,-0.14155204,0.00155942,0.1732637,0.02422035,0.11474424,0.02865152,0.04920527,0.02964252,-0.0218495,0.02808804,-0.11743473,0.01735165,0.10174,0.07781129,0.04766066,0.06882885,-0.01323549,0.05852926,-0.07291979,0.04467702,-0.14997419,0.06643881,-0.00087152,-0.03717773,3.923192678,690,-15.62,34.52
MW28,24C,M,4,MW,0.04802653,-0.1158863,0.21945782,-0.03399014,0.23511675,0.01435679,0.14815904,0.09424438,-0.11639883,0.06511598,-0.18870356,0.05169342,-0.00801774,-0.05886169,0.00234144,-0.01699412,-0.0937775,0.0011546,-0.0912123,0.01826549,-0.1516072,0.02006675,-0.17126296,-0.00858155,-0.19099569,-0.0221853,-0.18062771,-0.0697652,-0.14453211,-0.10404964,-0.09618515,-0.12294117,-0.0456342,-0.12648518,0.00283159,-0.12267787,0.09414393,-0.10678752,0.14275602,-0.09172321,0.18772314,-0.06633375,0.2332915,-0.00655586,0.2187388,0.04956307,0.18985505,0.07462337,0.10458153,0.10312859,0.0569568,0.1044343,0.00704501,0.09950033,-0.05600799,0.08827235,-0.15275506,0.03780854,-0.18961506,0.02435574,0.02467856,-0.08206024,-0.05752132,-0.03880803,-0.11358148,-0.0219866,0.14957873,-0.02425276,0.07709174,-0.01803404,-0.0407499,-0.01097444,-0.13657778,0.00363929,0.17279947,0.02478025,0.11427896,0.02923529,0.04872663,0.03064704,-0.02235048,0.02901662,-0.11853981,0.01971007,0.09474774,0.08017759,0.04100718,0.07183457,-0.01929108,0.06073301,-0.07803997,0.04527432,-0.15050733,0.06709556,0.00055827,-0.03879274,3.988743531,690,-15.62,34.52
MW28,24C,M,5,MW,0.04187858,-0.11324622,0.22097797,-0.03404527,0.23860648,0.01445308,0.14767906,0.09389303,-0.11442894,0.06474648,-0.19359577,0.05017448,-0.00898838,-0.05685684,0.00069153,-0.0181531,-0.09365025,-0.00025008,-0.09199428,0.01698506,-0.14732014,0.01943305,-0.16930856,-0.01198126,-0.19516472,-0.02287644,-0.18165339,-0.0688201,-0.14480426,-0.10184784,-0.09700885,-0.12024173,-0.04694526,-0.12313519,0.00124316,-0.11907736,0.09235344,-0.10402207,0.14090919,-0.09015456,0.18662901,-0.06646276,0.23580269,-0.00749959,0.22032583,0.05182607,0.18980408,0.07609051,0.10356234,0.101567,0.05629558,0.10200875,0.00673606,0.09663477,-0.05593859,0.08525561,-0.15258993,0.03666837,-0.19412336,0.02560982,0.02173213,-0.07899805,-0.05778748,-0.03777734,-0.11197952,-0.02337518,0.15041351,-0.02286003,0.07683513,-0.01679431,-0.04270896,-0.01194502,-0.13992336,0.00176121,0.17585341,0.02647531,0.11689717,0.03090966,0.050868,0.03122561,-0.02065977,0.02895857,-0.11694837,0.01796221,0.09751019,0.07839138,0.04453158,0.06950952,-0.01495865,0.0583856,-0.07342738,0.04474246,-0.15117664,0.06507411,-0.00105133,-0.03832136,3.939625059,690,-15.62,34.52
MW38,24C,M,1,MW,0.0489478,-0.11658971,0.21802388,-0.03349987,0.23327648,0.0157926,0.144894,0.0946843,-0.11654153,0.06717915,-0.19197349,0.05265683,-0.0040331,-0.06078866,0.00702587,-0.01978614,-0.09004712,0.00180964,-0.08732607,0.01913524,-0.14401036,0.02269703,-0.16812203,-0.01007038,-0.19425508,-0.02077549,-0.18338269,-0.07048015,-0.14839877,-0.10616638,-0.09978556,-0.1275616,-0.04807865,-0.13023718,0.0006681,-0.12499295,0.09223275,-0.10724374,0.1408023,-0.09154699,0.18574105,-0.06605842,0.23171845,-0.00654755,0.21686254,0.04932002,0.18788136,0.07435934,0.10244517,0.10352038,0.05449503,0.10505358,0.00421757,0.10010123,-0.05921795,0.08855862,-0.1558621,0.03636386,-0.19280354,0.02594194,0.02612578,-0.08340992,-0.0539219,-0.03916005,-0.10915506,-0.02220776,0.14909594,-0.02529418,0.07634822,-0.0199628,-0.04178861,-0.01051604,-0.1379901,0.0043909,0.17230904,0.02535181,0.1151197,0.03012486,0.05098224,0.03241477,-0.01867228,0.03146793,-0.11276295,0.02042342,0.09346253,0.08174039,0.04175558,0.07325303,-0.01637511,0.06248073,-0.07292433,0.04728885,-0.15184679,0.06800782,0.00484376,-0.04122233,3.998373352,690,-15.62,34.52
MW38,24C,M,2,MW,0.05157936,-0.11810783,0.21662158,-0.0337477,0.2325164,0.01487735,0.15108629,0.0933419,-0.11950726,0.06340728,-0.1920062,0.05175261,-0.00993395,-0.0585631,-0.00153811,-0.01916806,-0.09022919,0.00177063,-0.08728546,0.01894608,-0.14154143,0.02336935,-0.166877,-0.01042302,-0.19462726,-0.02167469,-0.18111162,-0.07001251,-0.1469649,-0.10588569,-0.09829751,-0.12561594,-0.04716781,-0.13049489,0.00194745,-0.12682722,0.09351408,-0.10803425,0.14157484,-0.09093437,0.18582999,-0.06476694,0.23096978,-0.00569632,0.21650545,0.0492159,0.18814277,0.07456058,0.10297683,0.10427001,0.05498331,0.1058876,0.00467439,0.10105404,-0.05882157,0.08944959,-0.15450138,0.0352277,-0.19295901,0.02506032,0.02632032,-0.0849918,-0.05488173,-0.03926194,-0.11083136,-0.02231454,0.14682855,-0.02467152,0.07435781,-0.01868997,-0.04334454,-0.01031418,-0.13919193,0.00454764,0.17215245,0.0262296,0.11515374,0.03123343,0.05121618,0.03279692,-0.01808304,0.03036534,-0.11200286,0.02039188,0.09776861,0.08144377,0.04565874,0.07239828,-0.01310036,0.06211014,-0.07056721,0.04810382,-0.15426097,0.06798152,-0.00274527,-0.03959677,3.809062631,690,-15.62,34.52
MW38,24C,M,3,MW,0.05031435,-0.11731442,0.21695892,-0.03430588,0.23292774,0.0175546,0.14404452,0.09470673,-0.11317923,0.06971789,-0.18983571,0.05483389,-0.0072679,-0.06092718,0.00376799,-0.01956896,-0.0889336,0.00233484,-0.08581247,0.01977664,-0.143519,0.02233042,-0.16688204,-0.01036779,-0.19274326,-0.02419962,-0.18674863,-0.07329062,-0.14932444,-0.10929489,-0.0994381,-0.12797438,-0.04774233,-0.1314235,0.0012633,-0.12629031,0.09294657,-0.10756351,0.14136496,-0.09113481,0.18600613,-0.06522456,0.2317441,-0.00588806,0.21665846,0.04930429,0.1876717,0.07412572,0.10242573,0.1036067,0.05437406,0.10563003,0.0038386,0.10122534,-0.06005071,0.0899914,-0.15620099,0.03543164,-0.19076607,0.02954461,0.02542904,-0.08522408,-0.05451164,-0.04035163,-0.10977518,-0.02326027,0.14802466,-0.02573801,0.07581562,-0.01972671,-0.04150581,-0.01059601,-0.1369616,0.00446094,0.17247165,0.02660526,0.11543812,0.03049772,0.05153782,0.03169444,-0.0177633,0.02996049,-0.11187126,0.02078497,0.09267197,0.0810921,0.04106281,0.0730027,-0.01697781,0.06294955,-0.07368554,0.04887608,-0.14918254,0.07083706,0.00192032,-0.04121083,3.806019904,690,-15.62,34.52
MW38,24C,M,4,MW,0.04718421,-0.11586606,0.21712028,-0.03340438,0.23540357,0.01525604,0.15280173,0.09368864,-0.11319181,0.06660203,-0.19178551,0.05237177,-0.01035111,-0.05763474,-0.00236447,-0.01953659,-0.09219151,0.00095489,-0.09050842,0.01754791,-0.14584939,0.02002942,-0.16677521,-0.01018255,-0.19507249,-0.02250494,-0.18077614,-0.06940295,-0.14645821,-0.10530719,-0.09759618,-0.12490271,-0.04652805,-0.12790605,0.00217445,-0.12347074,0.09352618,-0.10561068,0.14169802,-0.08941468,0.18618537,-0.06384907,0.23275049,-0.00511841,0.21905096,0.0516271,0.18942124,0.07640683,0.10336745,0.10387711,0.05561894,0.10466554,0.00564447,0.09914298,-0.05738897,0.08711413,-0.15424581,0.03682021,-0.1929364,0.02615466,0.02399692,-0.08243437,-0.05615158,-0.03879235,-0.11099525,-0.02242734,0.1469839,-0.0244316,0.07433403,-0.01905068,-0.04376978,-0.01169036,-0.13974041,0.00260157,0.17341825,0.02596784,0.11527088,0.03025995,0.05013131,0.03086869,-0.02044415,0.0286173,-0.11575312,0.01844583,0.09955668,0.07891141,0.04609576,0.07021822,-0.01409149,0.06013282,-0.07287316,0.04568221,-0.15003638,0.06817128,-0.00386011,-0.03919791,3.826252151,690,-15.62,34.52
MW38,24C,M,5,MW,0.04945011,-0.11708349,0.21752703,-0.03342964,0.23499739,0.01516006,0.15178246,0.09294264,-0.11948938,0.062164,-0.19244029,0.0517852,-0.00824408,-0.05679103,0.00075401,-0.01755028,-0.09265617,0.00149449,-0.09017503,0.01783655,-0.1471729,0.02172984,-0.16806852,-0.00944059,-0.19444057,-0.02050666,-0.17885216,-0.0680055,-0.14638622,-0.10488513,-0.09777496,-0.12475553,-0.04687544,-0.12831408,0.0018582,-0.12481057,0.09314432,-0.10704239,0.14113847,-0.09050322,0.1853467,-0.06477316,0.23258022,-0.00670116,0.21849539,0.04989379,0.18923889,0.07490188,0.10355511,0.10299871,0.05587821,0.10379022,0.00604844,0.09812538,-0.05676791,0.08614646,-0.15375938,0.03693472,-0.19316885,0.02545433,0.02679414,-0.08216171,-0.0550609,-0.03727889,-0.11101849,-0.02034216,0.14779917,-0.02378105,0.07508801,-0.01823611,-0.04284507,-0.01009687,-0.13919126,0.00308329,0.17328294,0.02610927,0.11518619,0.03059549,0.05006872,0.03170445,-0.02051438,0.0298563,-0.11592696,0.01944108,0.09801659,0.08092148,0.04486651,0.07123441,-0.01494212,0.05966126,-0.07365398,0.04545246,-0.15336236,0.06503174,-0.00010987,-0.0379603,3.900115412,690,-15.62,34.52
MW56,24C,M,1,MW,0.0482762,-0.11513082,0.22000043,-0.03277145,0.23561568,0.01220342,0.15630085,0.09076823,-0.11397646,0.06505639,-0.18900017,0.04895714,-0.0074531,-0.05633141,-0.00107284,-0.01660333,-0.09684622,0.00046338,-0.09525431,0.01990385,-0.15431991,0.0187049,-0.16738824,-0.01270702,-0.19363499,-0.0214733,-0.17993219,-0.06881257,-0.14496277,-0.10405576,-0.09643619,-0.1229588,-0.04589558,-0.1262962,0.00248521,-0.12238409,0.09343104,-0.10565907,0.14152788,-0.09029316,0.18634368,-0.06570909,0.23331031,-0.00739068,0.21902208,0.04900277,0.19006636,0.07402247,0.104836,0.10202684,0.05738329,0.10303305,0.0076775,0.0978532,-0.05509548,0.08642795,-0.15181487,0.03717749,-0.19052748,0.02574836,0.02535846,-0.08158533,-0.05456365,-0.03718013,-0.10992658,-0.02213215,0.1493386,-0.02181483,0.07645593,-0.01534601,-0.04197526,-0.01154768,-0.13841965,0.00175353,0.17229546,0.02509277,0.11309024,0.03115125,0.04660217,0.03370441,-0.02560977,0.03215389,-0.12237431,0.01955567,0.09994944,0.08015161,0.04444197,0.07186453,-0.01787574,0.06033806,-0.07856723,0.04438823,-0.14863628,0.06375663,-0.00224951,-0.03707717,3.992254521,690,-15.62,34.52
MW56,24C,M,2,MW,0.05082392,-0.11343746,0.21802796,-0.03450227,0.23520945,0.01028445,0.15859291,0.08996318,-0.1134938,0.06503625,-0.19210275,0.04521643,-0.00683144,-0.05741206,-0.00149828,-0.01665338,-0.09605234,-0.00028346,-0.09532557,0.01858221,-0.14620588,0.01908509,-0.1699843,-0.01277509,-0.19671801,-0.01866918,-0.18082991,-0.0687901,-0.14654143,-0.10463798,-0.09770829,-0.1235654,-0.04704001,-0.12622885,0.00132436,-0.121812,0.09216766,-0.104358,0.14009289,-0.08882086,0.1849754,-0.06465382,0.23332687,-0.00704373,0.21714521,0.04916746,0.1884533,0.07430727,0.10340881,0.10294659,0.05582198,0.10397155,0.00602057,0.09863808,-0.05678174,0.08673636,-0.15207771,0.03470767,-0.19374438,0.02249259,0.02608094,-0.08090626,-0.05544409,-0.03746409,-0.11153095,-0.02174068,0.14786913,-0.02146118,0.07463175,-0.01514075,-0.04387444,-0.01095472,-0.14083197,0.00090282,0.17289446,0.025248,0.11438417,0.03139864,0.04869907,0.03353371,-0.0226005,0.03231964,-0.11768326,0.01878855,0.10333753,0.07990343,0.04874986,0.07262256,-0.01276737,0.0627039,-0.07251652,0.0471493,-0.15044743,0.06320222,-0.00140582,-0.0375966,4.178298193,690,-15.62,34.52
MW56,24C,M,3,MW,0.04905918,-0.11697172,0.21810611,-0.03304642,0.23465752,0.01338714,0.15055943,0.09332841,-0.11285558,0.06732162,-0.19068018,0.05144566,-0.00695503,-0.05962026,-0.00088915,-0.01766946,-0.09249912,0.00079096,-0.09297659,0.01874973,-0.14546111,0.0200194,-0.16694885,-0.01191153,-0.19391196,-0.02115114,-0.1824548,-0.07019133,-0.14727554,-0.10588635,-0.09828149,-0.12547807,-0.04713019,-0.12917393,0.00171427,-0.12508085,0.09308926,-0.10685532,0.14117002,-0.09039341,0.18560669,-0.06486149,0.23242213,-0.00655835,0.21813891,0.04949636,0.18917216,0.07464461,0.1036108,0.10326842,0.05579963,0.10447935,0.00571495,0.09937325,-0.05750528,0.08776615,-0.15405266,0.03633457,-0.19177831,0.02677801,0.02528565,-0.08413838,-0.05431665,-0.03926305,-0.1095224,-0.02299547,0.14801801,-0.02357414,0.0754671,-0.01718715,-0.04244783,-0.01105818,-0.13857137,0.00241745,0.17223765,0.02589469,0.11401795,0.03134772,0.0487049,0.03341549,-0.02220918,0.03210324,-0.1168748,0.01911886,0.09743863,0.08072096,0.04429269,0.07296964,-0.01553563,0.0628853,-0.07375451,0.04781192,-0.14885312,0.06635966,-0.0005423,-0.03916258,4.279049985,690,-15.62,34.52
MW56,24C,M,4,MW,0.04913231,-0.11523931,0.21790386,-0.03530023,0.23549996,0.01240174,0.1520844,0.09250208,-0.11720415,0.06418308,-0.19202333,0.04957084,-0.00551236,-0.05897717,6.16E-05,-0.0171538,-0.09457834,0.00063142,-0.09380929,0.01862362,-0.14591195,0.01907836,-0.16956654,-0.01175626,-0.19390937,-0.02232981,-0.18138904,-0.06952408,-0.14552987,-0.1040653,-0.09697775,-0.12224495,-0.04654884,-0.12593444,0.00192868,-0.12244408,0.09318846,-0.1061683,0.1415183,-0.09075849,0.18642101,-0.0657654,0.23332651,-0.00684008,0.21848635,0.04973942,0.18937176,0.0747145,0.10390042,0.10249953,0.05636855,0.1036109,0.00651687,0.09866348,-0.05647808,0.08736047,-0.15244211,0.03594356,-0.1926357,0.02622585,0.025383,-0.08235245,-0.05478733,-0.0373973,-0.11046569,-0.02090768,0.14804115,-0.0236052,0.07531858,-0.01647254,-0.04285287,-0.0109711,-0.13921199,0.002159,0.17281026,0.02496656,0.11435267,0.03085086,0.04872478,0.03370524,-0.02263618,0.03281718,-0.1178104,0.01890421,0.09841717,0.08075789,0.0450228,0.07248339,-0.01506475,0.06183713,-0.07366072,0.04683644,-0.151805,0.06384623,-0.00096778,-0.038705,4.152565909,690,-15.62,34.52
MW63,24C,M,1,MW,0.04533056,-0.12114605,0.21236944,-0.03900909,0.23110851,0.01712179,0.14060091,0.100222,-0.11411755,0.06562299,-0.19310582,0.05521615,-0.00291639,-0.06389945,0.00857796,-0.02056797,-0.07462645,-0.00134352,-0.07375957,0.02031618,-0.14756691,0.02408219,-0.16787449,-0.01074145,-0.19696423,-0.02323435,-0.18539542,-0.07034295,-0.14865654,-0.10381306,-0.10093368,-0.12451311,-0.04976194,-0.13127794,-0.00010705,-0.12844402,0.09255038,-0.11042969,0.14133451,-0.09308598,0.18578987,-0.06583931,0.23007118,-0.00542881,0.21581804,0.04987549,0.18795086,0.07621369,0.10199002,0.10835968,0.05303385,0.10918817,0.00242787,0.10230087,-0.06072848,0.08809639,-0.15756458,0.03534568,-0.19445928,0.02769708,0.0257577,-0.08622358,-0.05367618,-0.04096688,-0.10786302,-0.02167696,0.14593088,-0.02831489,0.07397735,-0.02129568,-0.04200693,-0.00845893,-0.13821765,0.00327474,0.17381017,0.02673917,0.11807555,0.03179812,0.05555513,0.03368559,-0.01217397,0.03047193,-0.1067335,0.02129004,0.08978603,0.08413729,0.03838923,0.07384038,-0.01938376,0.06181817,-0.07585843,0.04650351,-0.15100064,0.06984617,0.00521646,-0.04300982,4.087083989,690,-15.62,34.52
MW63,24C,M,3,MW,0.04546837,-0.12107359,0.21334512,-0.0375519,0.23188585,0.01791969,0.13860809,0.09924837,-0.11386411,0.06783024,-0.19257383,0.05585672,-0.00488225,-0.06248799,0.00540242,-0.01969162,-0.07657343,-0.00077959,-0.07372085,0.02152888,-0.14399253,0.02425852,-0.16780393,-0.01097818,-0.19764825,-0.02412481,-0.18542107,-0.07085025,-0.14881329,-0.10452215,-0.10099169,-0.1253281,-0.04966484,-0.13191925,3.85E-05,-0.12872233,0.09257201,-0.11009116,0.14134776,-0.09285839,0.1859017,-0.06575893,0.23026711,-0.00519958,0.21670574,0.05064197,0.18794105,0.07633394,0.10162658,0.10647297,0.05305509,0.10772001,0.00236544,0.10206981,-0.06133368,0.08925422,-0.15797211,0.03542924,-0.19435164,0.02783531,0.0255511,-0.0859682,-0.05455975,-0.04156758,-0.10948629,-0.02469234,0.14614035,-0.0270037,0.07394847,-0.02053495,-0.04261537,-0.00846419,-0.13882578,0.00376803,0.17458955,0.0277383,0.11881681,0.03144401,0.05647667,0.03098949,-0.01108611,0.02869608,-0.10520476,0.0214937,0.08943928,0.08198747,0.03862903,0.07314182,-0.01840923,0.06273884,-0.07391243,0.04779746,-0.15041732,0.06993352,0.0040025,-0.04195982,3.833445062,690,-15.62,34.52
MW63,24C,M,4,MW,0.050463,-0.11890114,0.21235813,-0.03808151,0.23156663,0.01680402,0.1420684,0.09848069,-0.11596077,0.06421685,-0.19508828,0.05594154,-0.00389202,-0.06191785,0.01073347,-0.02056448,-0.07489766,-0.00110778,-0.07361255,0.02001573,-0.14831378,0.02391827,-0.16847163,-0.01031822,-0.19963935,-0.02264102,-0.18505915,-0.06986963,-0.14855425,-0.1033971,-0.10094299,-0.12399056,-0.04991447,-0.13061422,-0.00038876,-0.12768658,0.09179805,-0.1088902,0.14021705,-0.09167376,0.18472431,-0.06518093,0.23014926,-0.00556785,0.21581539,0.05011462,0.18744481,0.07606002,0.10137553,0.10667961,0.05285249,0.10699827,0.00266207,0.09981508,-0.06014384,0.08582181,-0.15794815,0.03693268,-0.19666517,0.02871363,0.02744745,-0.08515119,-0.05375409,-0.04077917,-0.10952246,-0.02369537,0.14612858,-0.02803562,0.07375865,-0.02125942,-0.04288924,-0.00774913,-0.13967183,0.00385373,0.17416774,0.02761884,0.11861115,0.03246329,0.05632897,0.03366064,-0.01102286,0.02991116,-0.10467529,0.02203223,0.09096779,0.08238584,0.03932173,0.071901,-0.01883034,0.06004864,-0.07580716,0.04527824,-0.15285807,0.07023584,0.00756352,-0.04282952,3.988340996,690,-15.62,34.52
MW63,24C,M,5,MW,0.04583884,-0.12049037,0.21238833,-0.03990145,0.23182855,0.01691351,0.13978081,0.10000919,-0.11692846,0.06433656,-0.19141215,0.05423703,-0.00330886,-0.06348448,0.00528255,-0.02048431,-0.0760204,-0.00059715,-0.07393048,0.02115383,-0.14669138,0.02436946,-0.16873604,-0.01049323,-0.19884664,-0.02347829,-0.1847181,-0.0701515,-0.14785346,-0.10310207,-0.10022523,-0.12312758,-0.04944046,-0.13013158,7.04E-05,-0.12764116,0.0926566,-0.11004901,0.14148581,-0.09298014,0.1861799,-0.0659942,0.23079293,-0.00535654,0.2160763,0.05026284,0.1879598,0.07639655,0.10194072,0.10763016,0.05322587,0.10848319,0.00268979,0.10202197,-0.06059674,0.08845147,-0.15701414,0.03496827,-0.19409976,0.02614255,0.02497915,-0.08631772,-0.05421648,-0.04102129,-0.1092217,-0.0240584,0.14561474,-0.02805923,0.07351154,-0.02148413,-0.04260062,-0.00842634,-0.13881084,0.00368624,0.17440037,0.02658104,0.1185923,0.03164867,0.05599099,0.03358209,-0.01185347,0.03069046,-0.10646798,0.02168887,0.09103104,0.08382078,0.0396695,0.07424485,-0.01790111,0.06215445,-0.07428109,0.04717725,-0.15191032,0.06888462,0.00509911,-0.04270572,3.930349261,690,-15.62,34.52
NG1,24C,F,1,NG,0.04719396,-0.11360036,0.22131377,-0.02490815,0.23390974,0.01813341,0.15600583,0.0893329,-0.11946726,0.06189346,-0.1910114,0.05315258,-0.00459947,-0.06079734,0.00341022,-0.01798686,-0.08770716,-0.00080599,-0.08503223,0.01718429,-0.14832378,0.02071154,-0.17046354,-0.01044358,-0.19743564,-0.01575509,-0.18705606,-0.07025292,-0.15017383,-0.10647455,-0.10039386,-0.12440799,-0.04929343,-0.12759594,-0.00073172,-0.12252998,0.09006177,-0.10354455,0.13784679,-0.0876007,0.18239596,-0.06317707,0.23113569,-0.00638775,0.21699634,0.05069891,0.18685594,0.07467872,0.10140714,0.10133133,0.05406684,0.10254496,0.00427293,0.09779139,-0.05872086,0.08665721,-0.15541273,0.03684484,-0.19334523,0.02811949,0.02447354,-0.08108873,-0.05620258,-0.04007986,-0.11109308,-0.02364892,0.15096064,-0.02144659,0.0773997,-0.01771527,-0.04217217,-0.01098947,-0.13929759,0.00312899,0.17350111,0.02680308,0.11596558,0.02988115,0.05155449,0.03007814,-0.01825346,0.02818382,-0.11377267,0.01844098,0.1034032,0.07623005,0.04878148,0.06997583,-0.01236895,0.05937808,-0.07198741,0.04440632,-0.15266375,0.06573616,0.00406717,-0.04007997,4.537806132,295,11.85,13.16
NG1,24C,F,2,NG,0.04879904,-0.11405051,0.22336802,-0.02676151,0.23621447,0.02002657,0.14566316,0.09139911,-0.11426854,0.06480511,-0.18985982,0.05436066,-0.007171,-0.05847546,0.00245693,-0.01823994,-0.08865238,-2.02E-05,-0.08640468,0.01777671,-0.1493618,0.02083995,-0.1737285,-0.00685782,-0.19836005,-0.02146768,-0.18407725,-0.07077736,-0.14681279,-0.10462982,-0.09812996,-0.12298103,-0.04755627,-0.12597192,0.00086177,-0.12159354,0.09217743,-0.10545257,0.14057596,-0.09036588,0.18548125,-0.06546634,0.23364326,-0.00700641,0.21906466,0.05083324,0.18813036,0.07384947,0.1027135,0.09960522,0.05553415,0.10128457,0.00571936,0.09721347,-0.05741925,0.08664482,-0.15388153,0.03600908,-0.19268106,0.02919311,0.02501926,-0.08047457,-0.05846256,-0.03872755,-0.11499082,-0.02200984,0.15242121,-0.0205951,0.07858268,-0.01759534,-0.0417822,-0.01085526,-0.13921763,0.00400829,0.17462689,0.02606334,0.11660351,0.02888123,0.05165045,0.02976978,-0.01876724,0.02791124,-0.11491052,0.01924478,0.09540348,0.07472792,0.04235209,0.06785592,-0.01693867,0.05725519,-0.07499151,0.04322557,-0.14904784,0.0667029,0.00041098,-0.03911158,4.031064457,295,11.85,13.16
NG1,24C,F,3,NG,0.04794419,-0.11180947,0.22601595,-0.02533472,0.23733052,0.01825139,0.15213858,0.0886076,-0.11679804,0.06308759,-0.19064731,0.0524983,-0.0065693,-0.05864873,0.00081221,-0.01767141,-0.08907418,-0.00054785,-0.08739744,0.01700206,-0.15088962,0.01979331,-0.16887042,-0.00960785,-0.19928103,-0.01732704,-0.18573241,-0.07007796,-0.14769147,-0.10417335,-0.0986588,-0.12079284,-0.04843144,-0.12456283,-0.00021415,-0.12024352,0.0903349,-0.10230939,0.13819786,-0.08740361,0.18353437,-0.06453311,0.2352309,-0.00833582,0.21792983,0.05026814,0.18716123,0.0732831,0.10214384,0.09878658,0.05520488,0.10033152,0.0056221,0.09637105,-0.05727535,0.08616483,-0.15353772,0.03641051,-0.19381354,0.02689131,0.02454015,-0.07947772,-0.05652242,-0.0392531,-0.11141128,-0.0233196,0.15403358,-0.02058801,0.07953892,-0.01722678,-0.04171369,-0.01123691,-0.14012648,0.00293297,0.17559098,0.02630635,0.1171097,0.02963481,0.05159819,0.03049963,-0.01941532,0.02846182,-0.11626232,0.01820571,0.09800138,0.07573757,0.04393641,0.06748183,-0.01680981,0.05701671,-0.07632411,0.04313189,-0.15111368,0.0660581,0.00063069,-0.03873306,4.249931468,295,11.85,13.16
NG1,24C,F,4,NG,0.0460221,-0.11269363,0.22425585,-0.02708476,0.23661467,0.01726618,0.14929196,0.08957267,-0.11991354,0.06223084,-0.18973678,0.0539821,-0.00708719,-0.05736027,0.00352059,-0.01774949,-0.08896863,-0.00036782,-0.08758904,0.01743106,-0.14784417,0.02035469,-0.17084834,-0.00871625,-0.19642781,-0.02061766,-0.18562834,-0.07100839,-0.1487275,-0.10634417,-0.09909334,-0.12442391,-0.04833733,-0.12574596,-0.00010678,-0.1203983,0.09089464,-0.10361546,0.13906807,-0.08889188,0.18434693,-0.06521665,0.23451915,-0.0077415,0.21755204,0.05003822,0.18686289,0.07301657,0.1019828,0.09962946,0.05483361,0.10175751,0.00497473,0.09811968,-0.05831473,0.08797798,-0.15456621,0.03643458,-0.19210572,0.02757026,0.02369163,-0.07935432,-0.05755437,-0.03824135,-0.11280897,-0.02285039,0.15328137,-0.02074969,0.07943297,-0.01689981,-0.04075982,-0.01107952,-0.1383531,0.00280922,0.17477532,0.02578104,0.11672681,0.02952422,0.05170275,0.03059031,-0.01882872,0.02928624,-0.11438898,0.01839905,0.09809602,0.07611322,0.04471704,0.0692102,-0.01513735,0.05898271,-0.07343752,0.04414255,-0.15209586,0.06539379,0.00149621,-0.03846314,4.177477618,295,11.85,13.16
