LineID,Pop,Line,Ind,Sex,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
RG005,RG,5,2,F,0.05517185,-0.10648245,0.22143811,-0.02802013,0.23760668,0.01336228,0.16396158,0.08324141,-0.11560091,0.05686796,-0.1866397,0.04667052,0.00251287,-0.0561256,0.00857971,-0.01594175,-0.08666155,0.00099223,-0.08580593,0.0170007,-0.14247332,0.02069309,-0.17210393,-0.00819684,-0.19394267,-0.01453282,-0.17522367,-0.065883,-0.13844091,-0.09732142,-0.09239301,-0.11482855,-0.04398659,-0.11923881,0.00281145,-0.11569081,0.09148143,-0.09792136,0.13849326,-0.08290347,0.18204817,-0.06132904,0.23351446,-0.00935867,0.21957739,0.04832313,0.18925307,0.07171845,0.10429827,0.09480184,0.05800078,0.09467816,0.00892273,0.0892181,-0.05213825,0.07856712,-0.14762289,0.03556984,-0.188911,0.02916958,0.03191689,-0.07519193,-0.05164296,-0.03726804,-0.10963355,-0.02147557,0.15237585,-0.02049312,0.07948603,-0.01695579,-0.03911295,-0.00921801,-0.13612056,0.00204384,0.17639319,0.0244397,0.11834975,0.02898526,0.05314652,0.03053079,-0.01743717,0.02907711,-0.11174769,0.01850096,0.10812066,0.07269883,0.05396768,0.06396678,-0.00690366,0.05352621,-0.06653851,0.04069344,-0.14798583,0.05645694,0.0091255,-0.03674061,4.371300488,295,-15.62,34.52
RG005,RG,5,3,F,0.06082267,-0.10704379,0.22129716,-0.03072919,0.23584492,0.01009824,0.15624797,0.0846647,-0.11447522,0.0600822,-0.18879354,0.04762976,0.00608855,-0.05535216,0.01075135,-0.01689611,-0.08726409,0.00219129,-0.08624875,0.01822517,-0.14358151,0.01912902,-0.16814975,-0.00979045,-0.19315651,-0.01719775,-0.1743167,-0.06557985,-0.13779847,-0.09719378,-0.09180151,-0.1141593,-0.04356123,-0.11862619,0.00330427,-0.11580017,0.09279333,-0.10053537,0.14066072,-0.08679076,0.1848034,-0.06473936,0.23306016,-0.00917541,0.2185524,0.04627131,0.18901978,0.06969431,0.10499779,0.0951119,0.05849566,0.09614505,0.00909263,0.09149875,-0.05236505,0.08131181,-0.14798033,0.03645728,-0.19005028,0.03069492,0.03788183,-0.0743969,-0.04760919,-0.03762591,-0.10628214,-0.02189064,0.15261304,-0.02196224,0.07966815,-0.01740798,-0.03899496,-0.0095524,-0.13603384,0.00210789,0.17532264,0.0230631,0.11741532,0.02865413,0.05228309,0.0303348,-0.01817582,0.02836767,-0.11271945,0.01808046,0.1010902,0.07397022,0.04789882,0.06565521,-0.01196878,0.05580058,-0.07068069,0.04361017,-0.14863824,0.05968538,0.01218959,-0.03658342,4.383701573,295,-15.62,34.52
RG005,RG,5,4,F,0.05360926,-0.10715297,0.22264254,-0.03176257,0.23853921,0.00999392,0.15721437,0.0860798,-0.1151288,0.05770284,-0.18682224,0.04583266,0.00047929,-0.05442525,0.00830387,-0.01675038,-0.08681501,0.00184247,-0.08662348,0.01531063,-0.14244958,0.01918196,-0.16800429,-0.00968707,-0.19265778,-0.01644246,-0.17390158,-0.06484283,-0.13712075,-0.09543006,-0.09186952,-0.11359886,-0.043659,-0.11836744,0.00313976,-0.1150395,0.09242089,-0.09920427,0.14009196,-0.08529658,0.18445049,-0.06405793,0.23585279,-0.00983644,0.21911919,0.04731863,0.18940271,0.07100377,0.10499867,0.09684863,0.05835486,0.09745623,0.00900042,0.09206323,-0.05222516,0.0809498,-0.14723406,0.03547226,-0.1885915,0.02695165,0.03113221,-0.07540046,-0.05099193,-0.03667239,-0.10831825,-0.0228081,0.15349002,-0.0217559,0.08048438,-0.01678649,-0.03820613,-0.00961294,-0.1352458,0.00204552,0.17719787,0.02320179,0.11885733,0.02824261,0.05333137,0.02951812,-0.0175706,0.02768193,-0.11201403,0.016685,0.10267983,0.07529025,0.04945716,0.06714255,-0.01036083,0.05669235,-0.06860025,0.04256381,-0.14809757,0.05740434,0.00834845,-0.0364979,3.968779376,295,-15.62,34.52
RG005,RG,5,5,F,0.05851242,-0.10725831,0.22165573,-0.02833915,0.23780647,0.01148594,0.15945612,0.08298541,-0.11944265,0.05707257,-0.18785067,0.04986613,0.00316546,-0.05591278,0.0072272,-0.01467683,-0.08438512,0.00213777,-0.08414998,0.01644863,-0.14284471,0.02217736,-0.17072984,-0.00863746,-0.19031614,-0.01469866,-0.17417133,-0.06606945,-0.13893988,-0.09930904,-0.09268969,-0.11846295,-0.04358446,-0.12286753,0.00343525,-0.11848185,0.09160979,-0.09840448,0.13828196,-0.08242249,0.18174963,-0.06071042,0.23427464,-0.00955564,0.21816206,0.04712788,0.18804872,0.06999038,0.10393738,0.09438804,0.05758127,0.09526469,0.00828946,0.09068972,-0.05311373,0.08081753,-0.14888724,0.03655289,-0.18859395,0.02946596,0.03454471,-0.07565992,-0.0503174,-0.03782085,-0.10910924,-0.02256862,0.15254449,-0.02115084,0.08002276,-0.0168205,-0.03795953,-0.00814067,-0.13457467,0.00270424,0.17679328,0.02291617,0.11901401,0.0283924,0.05399046,0.03073487,-0.01644033,0.0294139,-0.11047003,0.01858288,0.10410181,0.07292181,0.05076942,0.06423977,-0.00923355,0.05403635,-0.06820931,0.04224758,-0.15065187,0.05894077,0.01092766,-0.03545398,4.024615148,295,-15.62,34.52
RG005,RG,5,6,F,0.05747108,-0.10488259,0.22302806,-0.02988683,0.23923026,0.01136275,0.15601311,0.08432967,-0.12205916,0.05500346,-0.1870089,0.04723841,0.00227213,-0.05483063,0.00773173,-0.01644349,-0.08047223,0.00083024,-0.08047114,0.01617403,-0.14154881,0.02158952,-0.17285403,-0.0087934,-0.19389838,-0.01741554,-0.17529593,-0.06657757,-0.13815221,-0.09750926,-0.09213903,-0.114682,-0.0439023,-0.11834819,0.00267517,-0.11444085,0.09130442,-0.09721693,0.13862995,-0.08322046,0.18285984,-0.06270908,0.23564941,-0.01026185,0.21902475,0.04804328,0.18843823,0.07070879,0.10395832,0.09344223,0.05783769,0.09342207,0.00888729,0.08799277,-0.05219143,0.07763167,-0.14903608,0.03769945,-0.1889819,0.031582,0.0343871,-0.0720972,-0.05225801,-0.03735097,-0.11120015,-0.02123923,0.15377049,-0.0216092,0.08063252,-0.01667802,-0.03827136,-0.00815285,-0.13580522,0.00237689,0.17892791,0.02405325,0.12114517,0.02916657,0.05627464,0.02969906,-0.01387689,0.02751562,-0.10830174,0.01805773,0.10183178,0.07221174,0.04919579,0.06369413,-0.01009374,0.05421278,-0.06831212,0.04274972,-0.15196119,0.05738502,0.00831481,-0.03622276,4.173230187,295,-15.62,34.52
RG005,RG,5,7,F,0.06062442,-0.10507427,0.22202285,-0.02999872,0.23720611,0.01273565,0.15959685,0.08327597,-0.11702981,0.05706152,-0.18987897,0.04712226,0.00504421,-0.05532048,0.01366465,-0.0151103,-0.08623231,0.00205899,-0.08521918,0.01580951,-0.14590965,0.02053268,-0.17210123,-0.00989029,-0.19378378,-0.01719519,-0.17375534,-0.06557416,-0.13609371,-0.09468644,-0.09093246,-0.11173566,-0.04323563,-0.11659237,0.00329404,-0.11385446,0.09222149,-0.09856575,0.13967744,-0.08485064,0.18368642,-0.06353009,0.23417116,-0.00959672,0.21878462,0.04723269,0.1887861,0.07027108,0.10470035,0.09384433,0.05858855,0.09419334,0.00961625,0.08914402,-0.05138749,0.07891573,-0.14709241,0.03662258,-0.19092146,0.02960419,0.03662096,-0.07312758,-0.04996048,-0.0375631,-0.10918679,-0.02146085,0.15347231,-0.02230851,0.08036621,-0.01697491,-0.03850658,-0.00790286,-0.13601612,0.00280016,0.17604494,0.02256555,0.11795136,0.02696567,0.05265264,0.02861438,-0.01804951,0.02758098,-0.11290221,0.01759417,0.10399222,0.07188341,0.04992023,0.06373579,-0.01092809,0.05416464,-0.07058601,0.04214913,-0.15059827,0.05869735,0.00960846,-0.03561928,4.51122225,295,-15.62,34.52
RG005,RG,5,8,F,0.05882136,-0.10870067,0.22092757,-0.0280336,0.2353993,0.00979351,0.1607784,0.08385863,-0.11688364,0.05778314,-0.18793524,0.05034273,0.00524292,-0.05550933,0.0109263,-0.01679591,-0.08952328,0.00189395,-0.08774825,0.01896279,-0.14346364,0.02127979,-0.16841397,-0.01001407,-0.19394487,-0.01697824,-0.17226916,-0.0650241,-0.13758121,-0.09812892,-0.09135115,-0.11447307,-0.04317715,-0.11936195,0.00375435,-0.11724513,0.09296884,-0.10097457,0.14024641,-0.08579067,0.18355749,-0.06298049,0.23193988,-0.00864976,0.21886013,0.04708685,0.18924991,0.07081685,0.10465584,0.09479279,0.05826722,0.09507675,0.00905375,0.09000213,-0.05220707,0.07970234,-0.14800395,0.03611009,-0.18964802,0.02800756,0.03578495,-0.07660647,-0.0479114,-0.03733953,-0.10630811,-0.02279572,0.15222074,-0.02009947,0.07944788,-0.01635539,-0.03908501,-0.00913369,-0.1357126,0.00407145,0.17451115,0.02309397,0.1165921,0.02876391,0.05146756,0.03085688,-0.01902492,0.02946294,-0.11315886,0.01988211,0.10521467,0.07321737,0.05136808,0.06510645,-0.00920276,0.05535156,-0.06851588,0.04290881,-0.14931192,0.0594724,0.01014755,-0.03679371,4.190194148,295,-15.62,34.52
RG005,RG,5,9,F,0.05839809,-0.10837159,0.22230184,-0.02896991,0.23679679,0.01223636,0.1562574,0.08368379,-0.11864733,0.05788396,-0.18750017,0.04651883,0.00417689,-0.05611265,0.0099322,-0.01723615,-0.08439266,0.00221564,-0.08386919,0.01775589,-0.14212468,0.02200045,-0.1685265,-0.00811596,-0.19201278,-0.01553272,-0.17433225,-0.06630213,-0.13874922,-0.09903837,-0.09241944,-0.11640606,-0.04390249,-0.12078816,0.00308253,-0.11774059,0.09213066,-0.10047479,0.13944597,-0.08548305,0.18323188,-0.06347444,0.23375067,-0.00973663,0.2181429,0.04656718,0.18805087,0.06941105,0.10400066,0.09437519,0.05755563,0.09547417,0.00817869,0.09091452,-0.05327628,0.0808332,-0.14889208,0.03591168,-0.18903381,0.02767382,0.03494993,-0.076522,-0.04865687,-0.03637465,-0.10700351,-0.02010736,0.15332541,-0.02169125,0.08046735,-0.01704214,-0.03827513,-0.00979595,-0.13513065,0.0023125,0.17611267,0.02315881,0.1185784,0.02828193,0.05385845,0.030501,-0.01624939,0.02974637,-0.1099889,0.0191671,0.10173056,0.07402351,0.04873704,0.06714906,-0.01089164,0.05822549,-0.0689841,0.04522042,-0.15076346,0.058996,0.01071162,-0.03725066,4.142574212,295,-15.62,34.52
RG007,RG,7,1,F,0.05822365,-0.11063665,0.2196094,-0.03103473,0.23655822,0.01011798,0.15373497,0.08727918,-0.1141798,0.05931802,-0.18657017,0.04691385,-0.00350538,-0.05507286,0.00183827,-0.01471645,-0.07714105,0.00135172,-0.07621591,0.01864378,-0.1419726,0.02154299,-0.16755727,-0.01039869,-0.19327975,-0.01959832,-0.17528644,-0.06743462,-0.139128,-0.10012885,-0.09237649,-0.11690585,-0.04361669,-0.12158955,0.00378681,-0.11912332,0.09387915,-0.10270932,0.14155566,-0.08692303,0.18487343,-0.06297749,0.23357199,-0.0077063,0.21865628,0.04765663,0.18882633,0.07104032,0.10432488,0.097827,0.0572582,0.09906632,0.00737504,0.09397449,-0.05441542,0.0825766,-0.1491241,0.03366283,-0.18825459,0.0302161,0.03318806,-0.0786977,-0.0508433,-0.03662694,-0.10939941,-0.01961253,0.15035392,-0.02467981,0.07825121,-0.0175527,-0.03893345,-0.00728276,-0.1354505,0.00269471,0.17763829,0.02233201,0.12096154,0.02848251,0.05710927,0.03145205,-0.01218057,0.03026141,-0.10541262,0.01905605,0.10018164,0.07484628,0.04773095,0.06642703,-0.01127597,0.05649439,-0.06897738,0.04366399,-0.14702377,0.05737344,0.00264581,-0.03565482,4.222520702,295,-15.62,34.52
RG007,RG,7,2,F,0.05459124,-0.11017293,0.22189956,-0.02642635,0.23511358,0.01314491,0.1545819,0.0854514,-0.11752058,0.05928013,-0.19062114,0.04894104,0.00584109,-0.05736518,0.00664963,-0.01769612,-0.07450204,0.00018861,-0.07289291,0.01905012,-0.14512835,0.02260075,-0.16960453,-0.00992329,-0.19332435,-0.02004749,-0.17537662,-0.06681529,-0.13821008,-0.09754432,-0.09220095,-0.11355214,-0.04412327,-0.11928032,0.0029493,-0.1176743,0.09265938,-0.10200062,0.14037217,-0.0870213,0.18389029,-0.06366752,0.23181153,-0.00808054,0.21825325,0.04785384,0.18815853,0.07099314,0.10353557,0.09498053,0.0570293,0.09565012,0.00760473,0.09092089,-0.05395734,0.08087753,-0.1502547,0.03711799,-0.19156113,0.02985015,0.03373787,-0.07714381,-0.04866539,-0.03645953,-0.1062291,-0.01973141,0.15297128,-0.02103357,0.07999178,-0.01799146,-0.0387879,-0.00763777,-0.13604478,0.00383651,0.17729583,0.02187091,0.12082461,0.02660939,0.05735027,0.02914959,-0.01145174,0.02789413,-0.10610202,0.01952814,0.10034633,0.07285271,0.04722921,0.06494155,-0.01252813,0.05575932,-0.07092286,0.04323847,-0.15101689,0.05982672,0.00874258,-0.03787496,4.42844131,295,-15.62,34.52
RG007,RG,7,3,F,0.05546396,-0.10601374,0.21889236,-0.03368987,0.23977505,0.00953233,0.16010009,0.08296246,-0.11746796,0.05682492,-0.19034863,0.04463267,0.00533392,-0.05352163,0.00695361,-0.01365088,-0.08190418,0.00179111,-0.07962207,0.01896432,-0.14573541,0.0202188,-0.16821128,-0.01038533,-0.19373048,-0.0191702,-0.17450869,-0.0660191,-0.13869949,-0.09859358,-0.09206971,-0.11364024,-0.0440373,-0.11672253,0.00260253,-0.11391062,0.09166046,-0.09837101,0.13899726,-0.08412821,0.18288065,-0.06262687,0.23570947,-0.01014535,0.21906629,0.04832848,0.18819637,0.07061387,0.10373057,0.09429794,0.05739601,0.09501084,0.00815397,0.09020153,-0.05311583,0.07986476,-0.14813695,0.03478163,-0.19128826,0.0269053,0.03401417,-0.07367377,-0.04851714,-0.03558991,-0.10606168,-0.02248844,0.1505727,-0.0235129,0.07813998,-0.01612705,-0.03957033,-0.0066358,-0.13650533,0.0032937,0.17957219,0.02224529,0.12168485,0.02908858,0.05639214,0.03240384,-0.01447816,0.03057414,-0.11002493,0.01877148,0.10421212,0.07242551,0.04998697,0.06471699,-0.0109896,0.05529871,-0.07049436,0.04217976,-0.15098622,0.05636308,0.00917622,-0.03413536,4.174928705,295,-15.62,34.52
RG007,RG,7,5,F,0.05120726,-0.1106279,0.22215542,-0.02922606,0.23555933,0.01394932,0.15343051,0.08606305,-0.11716459,0.06020492,-0.1878386,0.04671416,0.0018359,-0.05812136,0.00753237,-0.01631558,-0.07743083,0.00144804,-0.0750173,0.0184146,-0.14306244,0.02178681,-0.16867834,-0.00894199,-0.18917742,-0.02041292,-0.17553415,-0.06729623,-0.13950636,-0.09985712,-0.09311708,-0.11807942,-0.04420666,-0.12188488,0.00290816,-0.11826284,0.0926181,-0.10196093,0.14053864,-0.08752281,0.18460532,-0.06484187,0.23308262,-0.00892825,0.21818279,0.04700709,0.18834321,0.07042953,0.10380116,0.09608767,0.05699929,0.09740229,0.00725267,0.09310033,-0.05463262,0.08301764,-0.14990754,0.03538784,-0.18816463,0.03036722,0.03018371,-0.07819117,-0.05056289,-0.03662798,-0.10735273,-0.01961422,0.1532856,-0.02286185,0.08085262,-0.01802179,-0.03696775,-0.00881593,-0.13340495,0.00285819,0.17702094,0.02344291,0.12043303,0.02855515,0.05677314,0.03115917,-0.01221071,0.02906435,-0.10617214,0.01907964,0.09915643,0.07526686,0.04653105,0.06733274,-0.01269747,0.05786299,-0.07072635,0.04578608,-0.15026445,0.0605956,0.00804299,-0.03780697,4.418821821,295,-15.62,34.52
RG007,RG,7,6,F,0.05402372,-0.10783503,0.22307601,-0.02649014,0.23633937,0.01312888,0.15919051,0.08300839,-0.12103519,0.05685055,-0.18762126,0.04893116,0.00406096,-0.05707237,0.00883177,-0.01597628,-0.08340786,0.00195315,-0.08089084,0.01856926,-0.14300883,0.02203559,-0.16781122,-0.00871217,-0.19252109,-0.0182152,-0.17495997,-0.06677176,-0.13903611,-0.09932219,-0.09261898,-0.1169369,-0.04399485,-0.12022614,0.00283139,-0.11629495,0.09204799,-0.09968379,0.13955523,-0.08523288,0.18332598,-0.06303183,0.23315989,-0.00870955,0.21797816,0.04759589,0.1876863,0.07024266,0.10343113,0.09445621,0.05700451,0.09543021,0.0076038,0.0909518,-0.05393573,0.08112637,-0.15003233,0.03678179,-0.18907844,0.02896228,0.03240835,-0.07588641,-0.04933844,-0.03681657,-0.10630082,-0.02075502,0.15381338,-0.02123812,0.08100481,-0.01694573,-0.03748747,-0.00864467,-0.13439757,0.0027726,0.17636166,0.02155261,0.11919367,0.02658739,0.05491472,0.02986354,-0.01476388,0.02818509,-0.10892002,0.0199303,0.10388764,0.07315127,0.0503896,0.06539037,-0.00979206,0.05596013,-0.06875715,0.04393859,-0.15174755,0.05942134,0.00892709,-0.03706646,4.600443796,295,-15.62,34.52
RG007,RG,7,7,F,0.05006348,-0.10936858,0.22029845,-0.02808714,0.23660798,0.01631702,0.16106707,0.08720917,-0.11394638,0.05718832,-0.18645955,0.04851966,-0.00344276,-0.05926673,0.00512993,-0.01963928,-0.08447543,0.00107391,-0.08236344,0.01682785,-0.14355671,0.02143302,-0.16536467,-0.00870611,-0.19174467,-0.01707529,-0.17293852,-0.06523626,-0.13819757,-0.09859716,-0.09200115,-0.11737905,-0.04301981,-0.12121486,0.00401278,-0.11709836,0.09336212,-0.09993857,0.14067736,-0.08456036,0.18391069,-0.06151772,0.23273056,-0.00740006,0.22080672,0.04962055,0.19074559,0.07393218,0.10483702,0.09713705,0.05821723,0.09639922,0.00897036,0.0902202,-0.05222322,0.07883752,-0.14856772,0.0364392,-0.18851561,0.03028376,0.02712165,-0.07935154,-0.0518541,-0.03919659,-0.1065921,-0.02043974,0.15122506,-0.02141188,0.07887925,-0.01887033,-0.03964518,-0.01149462,-0.13504811,0.00446279,0.17640503,0.02500223,0.11882216,0.02847662,0.05416175,0.02910248,-0.01569818,0.02628982,-0.1104305,0.01834123,0.10577969,0.07486487,0.05191708,0.06576832,-0.00869003,0.05521081,-0.06810259,0.04241498,-0.14746919,0.0600026,0.00378329,-0.04021715,4.216336368,295,-15.62,34.52
RG007,RG,7,9,F,0.0550544,-0.10811064,0.21827089,-0.03214219,0.23538098,0.010897,0.16477199,0.08245228,-0.11788901,0.05673577,-0.1874805,0.04632964,0.00090214,-0.05676571,0.00615882,-0.01298537,-0.07744666,0.00151394,-0.0762901,0.0184235,-0.14382323,0.02062745,-0.16748562,-0.00971984,-0.19495483,-0.02070008,-0.17476675,-0.06674938,-0.13938254,-0.09972767,-0.09277748,-0.11660967,-0.04419115,-0.12030392,0.00278723,-0.11678818,0.09213795,-0.09987991,0.13956106,-0.08481353,0.18326578,-0.06237688,0.23291202,-0.00801235,0.21689336,0.04734608,0.18747644,0.0709739,0.1031829,0.09700408,0.05637089,0.09813216,0.0066711,0.09354583,-0.05508819,0.08293783,-0.14923062,0.03352447,-0.18971975,0.02624806,0.03148768,-0.07729732,-0.05004682,-0.03706732,-0.10715598,-0.02091308,0.15015689,-0.02296071,0.07803927,-0.01592958,-0.03892461,-0.00512437,-0.13576918,0.00288227,0.17706455,0.02211969,0.12033005,0.02785805,0.05643484,0.03088254,-0.01283893,0.02862437,-0.10712918,0.01900553,0.1079656,0.07480617,0.05316839,0.06778625,-0.00840962,0.05820515,-0.06843315,0.04470744,-0.14973218,0.05679267,0.00402783,-0.03560465,4.667730134,295,-15.62,34.52
RG007,RG,7,10,F,0.05660324,-0.10908897,0.2185612,-0.03238147,0.2377219,0.01354143,0.15900077,0.0847066,-0.1191434,0.05786938,-0.18870998,0.04618231,0.00071883,-0.05691786,0.00643059,-0.01629075,-0.08358218,0.00069617,-0.08104406,0.01766846,-0.14379535,0.02131062,-0.16955388,-0.00902041,-0.19142682,-0.0185898,-0.17358556,-0.06591554,-0.13652108,-0.09639938,-0.09070614,-0.11233265,-0.04283065,-0.11842561,0.00412167,-0.11698347,0.09343603,-0.1007658,0.14075734,-0.08545064,0.18418375,-0.06256905,0.23406416,-0.00837182,0.21967192,0.04861294,0.18925512,0.07149468,0.10465635,0.09526401,0.05824433,0.09603815,0.00890601,0.09150466,-0.0525426,0.08159671,-0.14808376,0.03657877,-0.18947669,0.02790317,0.03153964,-0.07883866,-0.05026523,-0.03589709,-0.1083945,-0.01941256,0.15015666,-0.02378613,0.0780541,-0.01776415,-0.03912459,-0.0084199,-0.13527905,0.0029821,0.17727621,0.02329389,0.11985706,0.02832659,0.05527028,0.03078176,-0.01472067,0.02919714,-0.10870227,0.01860236,0.10358631,0.07421457,0.05001103,0.06585535,-0.0102383,0.0557618,-0.06921593,0.04300037,-0.15111957,0.05760021,0.00619216,-0.03727807,4.369602008,295,-15.62,34.52
RG007,RG,7,12,F,0.05122803,-0.1112783,0.22054931,-0.0325149,0.23691245,0.00888543,0.15523088,0.08731768,-0.11752869,0.05801429,-0.18621285,0.04505325,-0.00269485,-0.05520418,0.00254086,-0.01669693,-0.07875604,0.00123888,-0.07775816,0.01819573,-0.14254531,0.01994777,-0.16725117,-0.0120541,-0.19357458,-0.02120802,-0.17347867,-0.06534645,-0.13568269,-0.093789,-0.09055444,-0.11025673,-0.04302882,-0.11742648,0.00393854,-0.11686806,0.09411652,-0.1033219,0.14229193,-0.08870342,0.18617911,-0.06504049,0.23412784,-0.00838795,0.21932066,0.04761014,0.18971495,0.07134919,0.10524565,0.09780658,0.05837587,0.09905419,0.00867023,0.09436396,-0.05299793,0.08364269,-0.14719621,0.0347983,-0.18868316,0.02575356,0.03049574,-0.07758497,-0.05161851,-0.03705837,-0.10864564,-0.02141083,0.15125257,-0.02418376,0.07882159,-0.01783349,-0.03880325,-0.00907118,-0.13568608,0.00064787,0.17769991,0.02231434,0.12078138,0.02913154,0.05656436,0.03232343,-0.01316729,0.03088432,-0.10666414,0.01819589,0.10094261,0.0765197,0.04791733,0.06907682,-0.01171822,0.05916049,-0.06953291,0.04456097,-0.14946222,0.05776133,0.00111753,-0.03665924,4.174702618,295,-15.62,34.52
RG007,RG,7,13,F,0.05823806,-0.10958245,0.21893451,-0.03185782,0.23608003,0.01170771,0.15902023,0.08411062,-0.11696779,0.05987958,-0.18878884,0.04713567,0.00078469,-0.05701849,0.00650438,-0.01713902,-0.08125553,0.00135284,-0.08004389,0.01807939,-0.14499381,0.02138204,-0.16895668,-0.00836938,-0.18986655,-0.02360343,-0.17518755,-0.06838398,-0.13613415,-0.09709372,-0.09003626,-0.11144547,-0.04240092,-0.11801905,0.00445248,-0.11712061,0.09398633,-0.10187543,0.14141066,-0.08647164,0.18468443,-0.06303937,0.23321839,-0.00798149,0.21827539,0.0473897,0.18856523,0.07053764,0.1044805,0.09548233,0.05799362,0.09654429,0.00856908,0.09209203,-0.05297655,0.08218792,-0.14882028,0.03691287,-0.18959453,0.02835145,0.03292817,-0.07926464,-0.04953562,-0.03729239,-0.10751652,-0.01995474,0.15048891,-0.02334414,0.0782681,-0.01785363,-0.03902299,-0.00817513,-0.13542375,0.0025241,0.1762343,0.02194054,0.11894182,0.0275163,0.05446889,0.03045441,-0.01547306,0.02910459,-0.10987738,0.01887334,0.10298474,0.07620505,0.04906511,0.06833098,-0.01143543,0.05791248,-0.0704807,0.04427666,-0.15041865,0.06048871,0.00693415,-0.03767956,4.115782041,295,-15.62,34.52
RG007,RG,7,14,F,0.05553054,-0.11084195,0.21749656,-0.03056713,0.23516238,0.01280103,0.16268786,0.08538121,-0.11586829,0.05746437,-0.18658916,0.04666498,-0.00183798,-0.05692064,0.00426136,-0.0169774,-0.08004926,0.00051302,-0.07791124,0.01809869,-0.1430728,0.02158613,-0.1699099,-0.00929548,-0.19339898,-0.0186493,-0.17182309,-0.06440216,-0.13817029,-0.09841626,-0.09177851,-0.11517274,-0.04336114,-0.11934653,0.00374919,-0.11760141,0.09378188,-0.10306804,0.14117673,-0.08689795,0.18355995,-0.06204923,0.23170186,-0.00753913,0.21897361,0.04790616,0.18954021,0.07203468,0.10467751,0.09818941,0.05778354,0.0983827,0.00836511,0.09224347,-0.05282957,0.08030858,-0.14845108,0.03554713,-0.18894546,0.02700407,0.03154726,-0.07900669,-0.05180025,-0.03803495,-0.10977486,-0.02077235,0.14908588,-0.02345418,0.07705273,-0.01813885,-0.03993543,-0.00842509,-0.13603282,0.00263671,0.17621109,0.0244157,0.11928162,0.02969135,0.05524507,0.03134052,-0.01404738,0.02893114,-0.10796435,0.0191258,0.10661629,0.07635481,0.0524443,0.06807202,-0.00837048,0.05743801,-0.06773551,0.04365015,-0.14814999,0.05704293,0.00303504,-0.03758361,4.244843806,295,-15.62,34.52
RG007,RG,7,15,F,0.05388916,-0.10723775,0.2180369,-0.03188048,0.23572487,0.01149172,0.16580892,0.08243215,-0.11881078,0.05618134,-0.18870376,0.04640627,0.00116586,-0.05750935,0.00611315,-0.01533042,-0.07831806,0.00157001,-0.07558532,0.01953061,-0.14485296,0.02132633,-0.16670857,-0.00946996,-0.19410812,-0.0215927,-0.17512183,-0.06684775,-0.13912436,-0.09939401,-0.0925065,-0.11582772,-0.04406473,-0.11948391,0.00277127,-0.11581998,0.09187612,-0.09879322,0.13916233,-0.08382539,0.18283712,-0.06171224,0.23300315,-0.00793625,0.21720245,0.04793249,0.18763317,0.0715397,0.10314478,0.09667916,0.05648079,0.09733518,0.00698412,0.09238249,-0.05450775,0.08169596,-0.1493142,0.03462937,-0.19016303,0.02804548,0.03086248,-0.07677684,-0.05004304,-0.03812131,-0.10628551,-0.02158573,0.14992189,-0.02339178,0.07776267,-0.01705233,-0.03926738,-0.00690377,-0.13598366,0.00200884,0.177218,0.02220084,0.12047728,0.02812615,0.05658148,0.03145414,-0.01278819,0.02998617,-0.10723374,0.0194929,0.10868532,0.07428553,0.05358896,0.06714157,-0.00832618,0.05763634,-0.06870364,0.04425253,-0.15099852,0.05749963,0.00616461,-0.03702428,4.390725674,295,-15.62,34.52
