site.type	site.abbr	sample.date	year	month	day	genus	species	genus.species
N	LOW	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	LOW	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	LOW	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	LOW	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	14/04/2002	2002	4	14	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	14/04/2002	2002	4	14	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	14/04/2002	2002	4	14	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	06/06/2002	2002	6	6	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	08/04/2002	2002	4	8	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	13/04/2002	2002	4	13	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	MUR70	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	02/04/2002	2002	4	2	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	12/04/2002	2002	4	12	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	12/04/2002	2002	4	12	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	12/04/2002	2002	4	12	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	26/04/2002	2002	4	26	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	16/05/2002	2002	5	16	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	16/05/2002	2002	5	16	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
N	TOM	16/05/2002	2002	5	16	Eucera (Synhalonia)	actuosa	Eucera (Synhalonia) actuosa
C	HOL	01/04/2002	2002	4	1	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
C	PIL	08/04/2002	2002	4	8	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	FUL4	31/03/2002	2002	3	31	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	RIV3	03/04/2002	2002	4	3	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	RIV3	22/04/2002	2002	4	22	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	RIV3	22/04/2002	2002	4	22	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	RIV4	12/04/2002	2002	4	12	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
O	TER1	01/04/2002	2002	4	1	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
N	PUT1	29/03/2002	2002	3	29	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
N	PUT1	20/04/2002	2002	4	20	Eucera (Synhalonia)	amsinckiae	Eucera (Synhalonia) amsinckiae
C	LEE	13/04/2002	2002	4	13	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
C	PIL	13/04/2002	2002	4	13	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
C	PIL	26/04/2002	2002	4	26	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
C	PIL	26/04/2002	2002	4	26	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	FUL2	11/04/2002	2002	4	11	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	RIV3	14/04/2002	2002	4	14	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	TER1	10/04/2002	2002	4	10	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	TER1	10/04/2002	2002	4	10	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	TER1	01/05/2002	2002	5	1	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	TER1	15/05/2002	2002	5	15	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	TER1	15/05/2002	2002	5	15	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	12/04/2002	2002	4	12	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	12/04/2002	2002	4	12	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	12/04/2002	2002	4	12	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	12/04/2002	2002	4	12	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	23/04/2002	2002	4	23	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	23/04/2002	2002	4	23	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	23/04/2002	2002	4	23	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	BAL	23/04/2002	2002	4	23	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	MUR63	03/04/2002	2002	4	3	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	MUR63	14/04/2002	2002	4	14	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	MUR63	14/04/2002	2002	4	14	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	MUR63	23/05/2002	2002	5	23	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	PUT1	22/04/2002	2002	4	22	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
N	PUT1	13/05/2002	2002	5	13	Eucera (Synhalonia)	frater	Eucera (Synhalonia) frater
O	FUL2	11/04/2002	2002	4	11	Eucera (Synhalonia)	lunata	Eucera (Synhalonia) lunata
N	MUR63	22/04/2002	2002	4	22	Eucera (Synhalonia)	lunata	Eucera (Synhalonia) lunata
N	PUT1	29/03/2002	2002	3	29	Eucera (Synhalonia)	lunata	Eucera (Synhalonia) lunata
O	FUL2	23/04/2002	2002	4	23	Eucera (Synhalonia)	stretchii	Eucera (Synhalonia) stretchii
N	BAL	04/06/2002	2002	6	4	Eucera (Synhalonia)	virgata	Eucera (Synhalonia) virgata
N	BAL	04/06/2002	2002	6	4	Eucera (Synhalonia)	virgata	Eucera (Synhalonia) virgata
O	RIV4	12/04/2002	2002	4	12	Habropoda	tristissima	Habropoda tristissima
N	BAL	23/04/2002	2002	4	23	Habropoda	tristissima	Habropoda tristissima
N	LOW	26/04/2002	2002	4	26	Habropoda	tristissima	Habropoda tristissima
N	LOW	26/04/2002	2002	4	26	Habropoda	tristissima	Habropoda tristissima
N	LOW	14/05/2002	2002	5	14	Habropoda	tristissima	Habropoda tristissima
N	MUR63	14/04/2002	2002	4	14	Habropoda	tristissima	Habropoda tristissima
N	MUR63	14/04/2002	2002	4	14	Habropoda	tristissima	Habropoda tristissima
N	NIC	24/04/2002	2002	4	24	Habropoda	tristissima	Habropoda tristissima
N	TOM	12/04/2002	2002	4	12	Habropoda	tristissima	Habropoda tristissima
N	TOM	12/04/2002	2002	4	12	Habropoda	tristissima	Habropoda tristissima
N	TOM	12/04/2002	2002	4	12	Habropoda	tristissima	Habropoda tristissima
N	TOM	12/04/2002	2002	4	12	Habropoda	tristissima	Habropoda tristissima
C	HOL	01/04/2002	2002	4	1	Halictus	farinosus	Halictus farinosus
C	HOL	14/04/2002	2002	4	14	Halictus	farinosus	Halictus farinosus
C	HOL	21/04/2002	2002	4	21	Halictus	farinosus	Halictus farinosus
C	HOL	24/06/2002	2002	6	24	Halictus	farinosus	Halictus farinosus
C	LEE	13/04/2002	2002	4	13	Halictus	farinosus	Halictus farinosus
C	LEE	24/04/2002	2002	4	24	Halictus	farinosus	Halictus farinosus
C	PIL	28/06/2002	2002	6	28	Halictus	farinosus	Halictus farinosus
C	PIL	28/06/2002	2002	6	28	Halictus	farinosus	Halictus farinosus
C	PIL	19/07/2002	2002	7	19	Halictus	farinosus	Halictus farinosus
C	LEE	23/06/2002	2002	6	23	Halictus	farinosus	Halictus farinosus
O	FUL2	07/06/2002	2002	6	7	Halictus	farinosus	Halictus farinosus
O	FUL4	12/04/2002	2002	4	12	Halictus	farinosus	Halictus farinosus
O	FUL4	23/04/2002	2002	4	23	Halictus	farinosus	Halictus farinosus
O	FUL4	14/05/2002	2002	5	14	Halictus	farinosus	Halictus farinosus
O	FUL4	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
O	FUL4	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
O	FUL4	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
O	FUL4	25/06/2002	2002	6	25	Halictus	farinosus	Halictus farinosus
O	FUL4	25/06/2002	2002	6	25	Halictus	farinosus	Halictus farinosus
O	RIV3	22/04/2002	2002	4	22	Halictus	farinosus	Halictus farinosus
O	RIV3	06/06/2002	2002	6	6	Halictus	farinosus	Halictus farinosus
O	RIV4	12/04/2002	2002	4	12	Halictus	farinosus	Halictus farinosus
O	RIV4	23/04/2002	2002	4	23	Halictus	farinosus	Halictus farinosus
O	RIV4	23/04/2002	2002	4	23	Halictus	farinosus	Halictus farinosus
O	RIV4	16/05/2002	2002	5	16	Halictus	farinosus	Halictus farinosus
O	RIV4	01/07/2002	2002	7	1	Halictus	farinosus	Halictus farinosus
O	RIV4	01/07/2002	2002	7	1	Halictus	farinosus	Halictus farinosus
O	RIV4	01/07/2002	2002	7	1	Halictus	farinosus	Halictus farinosus
O	TER1	18/07/2002	2002	7	18	Halictus	farinosus	Halictus farinosus
O	FUL2	25/06/2002	2002	6	25	Halictus	farinosus	Halictus farinosus
N	BAL	23/04/2002	2002	4	23	Halictus	farinosus	Halictus farinosus
N	BAL	23/04/2002	2002	4	23	Halictus	farinosus	Halictus farinosus
N	MUR63	26/06/2002	2002	6	26	Halictus	farinosus	Halictus farinosus
N	MUR63	26/06/2002	2002	6	26	Halictus	farinosus	Halictus farinosus
N	PUT1	29/03/2002	2002	3	29	Halictus	farinosus	Halictus farinosus
N	PUT1	29/03/2002	2002	3	29	Halictus	farinosus	Halictus farinosus
N	PUT1	29/03/2002	2002	3	29	Halictus	farinosus	Halictus farinosus
N	PUT1	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
N	PUT1	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
N	PUT1	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
N	PUT1	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
N	PUT1	04/06/2002	2002	6	4	Halictus	farinosus	Halictus farinosus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	24/06/2002	2002	6	24	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	13/06/2002	2002	6	13	Halictus	ligatus	Halictus ligatus
C	HOL	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
C	HOL	12/08/2002	2002	8	12	Halictus	ligatus	Halictus ligatus
C	HOL	12/08/2002	2002	8	12	Halictus	ligatus	Halictus ligatus
C	LEE	23/06/2002	2002	6	23	Halictus	ligatus	Halictus ligatus
C	PIL	04/04/2002	2002	4	4	Halictus	ligatus	Halictus ligatus
C	PIL	04/04/2002	2002	4	4	Halictus	ligatus	Halictus ligatus
C	PIL	13/04/2002	2002	4	13	Halictus	ligatus	Halictus ligatus
C	PIL	13/04/2002	2002	4	13	Halictus	ligatus	Halictus ligatus
C	PIL	26/04/2002	2002	4	26	Halictus	ligatus	Halictus ligatus
C	PIL	26/04/2002	2002	4	26	Halictus	ligatus	Halictus ligatus
C	PIL	17/05/2002	2002	5	17	Halictus	ligatus	Halictus ligatus
C	PIL	17/05/2002	2002	5	17	Halictus	ligatus	Halictus ligatus
C	PIL	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
C	PIL	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
C	PIL	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
C	PIL	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
C	PIL	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
C	PIL	28/06/2002	2002	6	28	Halictus	ligatus	Halictus ligatus
C	PIL	19/07/2002	2002	7	19	Halictus	ligatus	Halictus ligatus
C	PIL	19/07/2002	2002	7	19	Halictus	ligatus	Halictus ligatus
C	PIL	19/07/2002	2002	7	19	Halictus	ligatus	Halictus ligatus
C	PIL	19/07/2002	2002	7	19	Halictus	ligatus	Halictus ligatus
C	PIL	07/08/2002	2002	8	7	Halictus	ligatus	Halictus ligatus
C	PIL	07/08/2002	2002	8	7	Halictus	ligatus	Halictus ligatus
C	PIL	07/08/2002	2002	8	7	Halictus	ligatus	Halictus ligatus
C	PIL	07/08/2002	2002	8	7	Halictus	ligatus	Halictus ligatus
C	LEE	05/08/2002	2002	8	5	Halictus	ligatus	Halictus ligatus
C	LEE	18/07/2002	2002	7	18	Halictus	ligatus	Halictus ligatus
C	LEE	18/07/2002	2002	7	18	Halictus	ligatus	Halictus ligatus
O	FUL2	11/04/2002	2002	4	11	Halictus	ligatus	Halictus ligatus
O	FUL2	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL2	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL2	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL2	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	12/04/2002	2002	4	12	Halictus	ligatus	Halictus ligatus
O	FUL4	23/04/2002	2002	4	23	Halictus	ligatus	Halictus ligatus
O	FUL4	23/04/2002	2002	4	23	Halictus	ligatus	Halictus ligatus
O	FUL4	24/04/2002	2002	4	24	Halictus	ligatus	Halictus ligatus
O	FUL4	24/04/2002	2002	4	24	Halictus	ligatus	Halictus ligatus
O	FUL4	24/04/2002	2002	4	24	Halictus	ligatus	Halictus ligatus
O	FUL4	24/04/2002	2002	4	24	Halictus	ligatus	Halictus ligatus
O	FUL4	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL4	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL4	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL4	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL4	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL4	14/05/2002	2002	5	14	Halictus	ligatus	Halictus ligatus
O	FUL4	09/08/2002	2002	8	9	Halictus	ligatus	Halictus ligatus
O	FUL4	09/08/2002	2002	8	9	Halictus	ligatus	Halictus ligatus
O	RIV3	14/04/2002	2002	4	14	Halictus	ligatus	Halictus ligatus
O	RIV3	14/04/2002	2002	4	14	Halictus	ligatus	Halictus ligatus
O	RIV3	22/04/2002	2002	4	22	Halictus	ligatus	Halictus ligatus
O	RIV3	23/05/2002	2002	5	23	Halictus	ligatus	Halictus ligatus
O	RIV3	23/05/2002	2002	5	23	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV3	17/07/2002	2002	7	17	Halictus	ligatus	Halictus ligatus
O	RIV4	16/05/2002	2002	5	16	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	01/05/2002	2002	5	1	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	15/05/2002	2002	5	15	Halictus	ligatus	Halictus ligatus
O	TER1	05/06/2002	2002	6	5	Halictus	ligatus	Halictus ligatus
O	TER1	05/06/2002	2002	6	5	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	27/06/2002	2002	6	27	Halictus	ligatus	Halictus ligatus
O	TER1	18/07/2002	2002	7	18	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	07/06/2002	2002	6	7	Halictus	ligatus	Halictus ligatus
O	FUL2	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL2	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL2	25/06/2002	2002	6	25	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	15/07/2002	2002	7	15	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	FUL2	31/07/2002	2002	7	31	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	06/06/2002	2002	6	6	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
O	RIV3	26/06/2002	2002	6	26	Halictus	ligatus	Halictus ligatus
